"","HHID","PN","MB014","MC150","MC270M1","MC018","MZ216","MQ015","MQ020","MQ025","MQ030","MQ035","MQ066","MQ107","MQ115","MQ121"
"22105","912782","010",98,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22106","912789","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22107","912798","010",12,5,NA,5,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA
"22108","912798","020",9,1,NA,5,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA
"22109","912822","010",12,5,NA,5,NA,NA,55000,NA,3000,NA,1900,NA,NA,NA
"22110","912822","020",15,5,NA,5,NA,NA,55000,NA,3000,NA,1900,NA,NA,NA
"22111","912825","010",7,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22112","912825","020",14,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22113","912826","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,90,NA,NA
"22114","912826","020",10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,90,NA,NA
"22115","912832","010",17,5,NA,5,NA,NA,125000,NA,NA,NA,NA,NA,NA,NA
"22116","912832","020",15,5,NA,1,NA,NA,125000,NA,NA,NA,NA,NA,NA,NA
"22117","912839","010",16,5,NA,5,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA
"22118","912839","020",17,5,NA,5,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA
"22119","912870","010",14,5,NA,5,NA,NA,99999999,NA,99999999,NA,NA,NA,NA,NA
"22120","912881","010",16,1,NA,5,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA
"22121","912918","010",17,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22122","912969","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22123","912981","010",2,5,NA,5,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA
"22124","912981","020",6,1,NA,5,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA
"22125","912991","010",14,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22126","912998","010",12,5,NA,5,NA,NA,12500,NA,NA,NA,1800,NA,NA,NA
"22127","913048","010",14,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22128","913048","020",15,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22129","913055","010",10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,989
"22130","913063","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,600,NA,NA
"22131","913063","020",9,5,NA,1,NA,NA,NA,NA,NA,NA,NA,600,NA,NA
"22132","913077","010",8,1,NA,5,NA,NA,NA,NA,NA,NA,NA,346,NA,NA
"22133","913077","020",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,346,NA,NA
"22134","913083","010",12,5,NA,5,NA,16000,10000,NA,NA,NA,NA,NA,NA,NA
"22135","913083","020",5,5,NA,5,NA,16000,10000,NA,NA,NA,NA,NA,NA,NA
"22136","913086","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,18200,NA,NA,NA
"22137","913105","010",12,5,4,5,NA,NA,NA,NA,NA,NA,NA,161,NA,NA
"22138","913105","020",10,1,NA,5,NA,NA,NA,NA,NA,NA,NA,161,NA,NA
"22139","913116","010",15,1,NA,5,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA
"22140","913116","020",16,1,NA,5,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA
"22141","913130","010",15,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22142","913150","010",12,1,NA,1,NA,NA,NA,NA,NA,NA,NA,674,NA,NA
"22143","913158","010",14,5,NA,1,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA
"22144","913159","010",13,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22145","913159","020",13,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22146","913166","010",12,5,NA,5,NA,NA,8000,NA,NA,NA,1200,NA,NA,NA
"22147","913166","020",12,1,NA,1,NA,NA,8000,NA,NA,NA,1200,NA,NA,NA
"22148","913186","010",2,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22149","913186","020",6,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22150","913187","010",11,5,NA,5,NA,NA,8000,NA,NA,NA,NA,NA,NA,NA
"22151","913187","020",12,5,NA,5,NA,NA,8000,NA,NA,NA,NA,NA,NA,NA
"22152","913202","010",12,1,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22153","913204","010",16,5,NA,5,NA,NA,100000,100000,NA,20000,NA,NA,NA,NA
"22154","913208","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,500,NA
"22155","913231","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,450,NA,NA
"22156","913242","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22157","913252","010",12,5,NA,5,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA
"22158","913258","010",12,5,NA,5,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA
"22159","913258","020",12,5,NA,5,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA
"22160","913282","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22161","913282","020",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22162","913283","010",12,5,NA,5,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA
"22163","913283","020",12,1,NA,5,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA
"22164","913319","010",14,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600
"22165","913322","010",8,1,NA,5,NA,NA,1500,NA,1500,NA,NA,606,NA,NA
"22166","913327","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22167","913333","010",16,5,NA,5,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA
"22168","913333","020",14,5,NA,5,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA
"22169","913340","010",9,5,NA,5,NA,NA,NA,NA,NA,NA,NA,674,NA,NA
"22170","913341","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,845,NA,NA
"22171","913344","010",11,1,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22172","913346","010",11,5,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22173","913346","020",13,5,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22174","913379","010",15,1,NA,5,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA
"22175","913379","020",12,5,NA,5,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA
"22176","913391","010",14,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22177","913395","010",6,5,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22178","913395","020",6,1,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22179","913412","010",6,5,NA,5,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA
"22180","913412","020",6,5,NA,5,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA
"22181","913446","010",15,1,NA,5,NA,NA,NA,NA,NA,NA,NA,9999,NA,NA
"22182","913450","010",15,5,NA,1,NA,NA,35000,NA,NA,NA,2500,NA,NA,NA
"22183","913456","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,850,NA,NA
"22184","913456","020",14,1,NA,1,NA,NA,NA,NA,NA,NA,NA,850,NA,NA
"22185","913462","010",13,5,NA,5,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA
"22186","913479","010",12,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22187","913479","020",13,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22188","913513","010",12,1,NA,5,NA,NA,52000,52000,NA,NA,NA,NA,NA,NA
"22189","913513","020",12,1,NA,5,NA,NA,52000,52000,NA,NA,NA,NA,NA,NA
"22190","913529","010",14,5,NA,5,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA
"22191","913529","020",14,5,NA,5,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA
"22192","913538","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22193","913539","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22194","913568","010",9,5,NA,5,NA,NA,NA,NA,NA,NA,NA,188,NA,NA
"22195","913579","010",16,5,NA,5,NA,NA,8000,NA,NA,NA,NA,NA,NA,NA
"22196","913592","010",12,5,NA,5,NA,NA,20000,NA,NA,NA,NA,600,NA,NA
"22197","913592","020",12,5,NA,5,NA,NA,20000,NA,NA,NA,NA,600,NA,NA
"22198","913597","010",14,1,NA,5,NA,NA,29500,NA,NA,NA,1200,NA,NA,NA
"22199","913697","010",14,5,NA,5,NA,NA,82000,NA,4500,NA,NA,NA,NA,NA
"22200","913697","020",12,5,NA,5,NA,NA,82000,NA,4500,NA,NA,NA,NA,NA
"22201","913707","010",17,5,NA,1,NA,NA,145000,NA,NA,NA,NA,NA,NA,NA
"22202","913712","010",13,5,NA,5,NA,NA,NA,NA,NA,NA,5800,NA,NA,NA
"22203","913721","010",11,1,NA,5,NA,NA,1400,14000,NA,NA,NA,NA,NA,NA
"22204","913722","010",13,5,NA,5,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA
"22205","913726","010",14,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22206","913730","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,99999998,NA,NA,NA
"22207","913751","010",8,5,NA,5,NA,NA,NA,NA,NA,NA,NA,41,234,NA
"22208","913765","010",12,5,NA,5,NA,NA,17000,17000,NA,NA,NA,NA,NA,NA
"22209","913765","020",13,1,NA,5,NA,NA,17000,17000,NA,NA,NA,NA,NA,NA
"22210","913768","010",13,5,NA,5,NA,NA,33000,NA,NA,8000,NA,NA,NA,NA
"22211","913790","010",8,5,NA,5,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA
"22212","913790","020",12,5,NA,5,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA
"22213","913806","010",14,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22214","913815","010",7,NA,NA,5,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA
"22215","913815","020",12,5,NA,5,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA
"22216","913838","010",12,1,NA,5,NA,NA,22000,NA,NA,NA,4000,NA,NA,NA
"22217","913860","010",14,5,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22218","913863","010",4,1,NA,5,NA,NA,54000,NA,800,NA,NA,NA,NA,2388
"22219","913866","010",12,5,NA,5,NA,NA,58000,NA,3000,NA,NA,NA,NA,NA
"22220","913866","020",12,5,NA,5,NA,NA,58000,NA,3000,NA,NA,NA,NA,NA
"22221","913879","010",16,1,NA,5,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA
"22222","913879","020",12,5,NA,5,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA
"22223","913905","010",11,5,NA,5,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA
"22224","913918","010",9,1,NA,5,NA,NA,22000,NA,NA,NA,NA,NA,NA,NA
"22225","913928","010",16,5,NA,5,NA,2400,NA,NA,NA,NA,99999998,NA,NA,NA
"22226","913928","020",12,5,NA,5,NA,2400,NA,NA,NA,NA,99999998,NA,NA,NA
"22227","913936","010",16,5,NA,5,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA
"22228","913936","020",12,1,NA,5,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA
"22229","913963","010",16,5,NA,1,NA,NA,14500,NA,NA,NA,NA,NA,NA,NA
"22230","913963","020",6,NA,NA,5,NA,NA,14500,NA,NA,NA,NA,NA,NA,NA
"22231","913977","010",14,5,NA,5,NA,8000,NA,NA,NA,NA,NA,NA,NA,NA
"22232","913977","020",16,5,NA,5,NA,8000,NA,NA,NA,NA,NA,NA,NA,NA
"22233","913979","010",12,5,NA,5,NA,99999999,99999999,NA,NA,NA,NA,NA,NA,NA
"22234","913979","020",17,5,NA,5,NA,99999999,99999999,NA,NA,NA,NA,NA,NA,NA
"22235","914019","010",14,1,NA,5,NA,NA,33000,NA,NA,NA,NA,NA,NA,NA
"22236","914024","010",14,NA,NA,5,NA,1000,24000,NA,NA,NA,NA,NA,NA,NA
"22237","914024","020",12,5,NA,5,NA,1000,24000,NA,NA,NA,NA,NA,NA,NA
"22238","914047","010",17,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22239","914047","020",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22240","914086","010",12,5,NA,5,NA,14000,NA,14000,14000,NA,NA,NA,NA,NA
"22241","914086","020",12,5,NA,5,NA,14000,NA,14000,14000,NA,NA,NA,NA,NA
"22242","914091","010",17,1,NA,5,NA,NA,38000,NA,NA,NA,1600,NA,NA,NA
"22243","914095","010",10,1,NA,5,NA,NA,99999999,NA,99999998,NA,NA,NA,NA,NA
"22244","914110","010",16,5,NA,5,NA,NA,99999999,52000,35000,18000,NA,NA,NA,NA
"22245","914140","010",12,5,NA,5,NA,NA,36000,NA,NA,NA,NA,NA,NA,1200
"22246","914149","010",15,NA,NA,5,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA
"22247","914149","020",14,5,NA,5,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA
"22248","914154","010",13,5,NA,5,NA,NA,81000,NA,NA,NA,NA,NA,NA,NA
"22249","914154","020",14,NA,NA,5,NA,NA,81000,NA,NA,NA,NA,NA,NA,NA
"22250","914160","010",16,5,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22251","914160","020",14,5,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22252","914166","010",8,1,NA,5,NA,NA,NA,NA,NA,NA,NA,661,NA,NA
"22253","914195","010",14,1,NA,5,NA,NA,5668,NA,NA,NA,NA,0,NA,NA
"22254","914209","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22255","914211","010",11,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2652,NA
"22256","914211","020",14,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2652,NA
"22257","914233","010",16,5,NA,5,NA,900,97500,NA,NA,NA,NA,NA,NA,NA
"22258","914233","020",15,NA,NA,5,NA,900,97500,NA,NA,NA,NA,NA,NA,NA
"22259","914234","010",9,5,NA,5,NA,NA,24000,NA,NA,12000,NA,NA,NA,NA
"22260","914234","020",12,1,NA,5,NA,NA,24000,NA,NA,12000,NA,NA,NA,NA
"22261","914243","010",13,5,NA,5,NA,NA,18724,NA,NA,NA,5300,NA,NA,NA
"22262","914243","020",14,5,NA,5,NA,NA,18724,NA,NA,NA,5300,NA,NA,NA
"22263","914253","010",10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22264","914257","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,371,NA,NA
"22265","914257","020",11,1,NA,5,NA,NA,NA,NA,NA,NA,NA,371,NA,NA
"22266","914261","010",16,1,NA,5,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA
"22267","914265","010",1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22268","914265","020",2,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22269","914267","010",16,5,NA,5,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA
"22270","914269","010",12,5,NA,5,NA,NA,55000,NA,NA,NA,NA,NA,NA,NA
"22271","914269","020",12,1,NA,5,NA,NA,55000,NA,NA,NA,NA,NA,NA,NA
"22272","914283","010",3,5,NA,5,NA,NA,28000,NA,NA,NA,NA,NA,NA,NA
"22273","914283","020",3,NA,NA,5,NA,NA,28000,NA,NA,NA,NA,NA,NA,NA
"22274","914290","010",10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
"22275","914290","020",4,5,NA,5,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
"22276","914298","010",6,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22277","914305","010",11,5,NA,5,NA,NA,4000,NA,NA,NA,14000,NA,NA,NA
"22278","914305","020",12,5,NA,5,NA,NA,4000,NA,NA,NA,14000,NA,NA,NA
"22279","914306","010",15,5,NA,5,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA
"22280","914306","020",12,8,NA,5,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA
"22281","914308","010",98,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22282","914308","020",14,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22283","914317","010",12,1,NA,5,NA,NA,70000,70000,13000,NA,NA,NA,NA,NA
"22284","914339","010",12,5,NA,5,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA
"22285","914339","020",13,5,NA,5,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA
"22286","914375","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22287","914375","020",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22288","914385","010",6,1,NA,5,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA
"22289","914385","020",6,5,NA,5,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA
"22290","914390","010",14,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22291","914390","020",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22292","914429","010",16,5,NA,5,NA,NA,53000,NA,NA,NA,NA,NA,NA,NA
"22293","914429","020",17,5,NA,5,NA,NA,53000,NA,NA,NA,NA,NA,NA,NA
"22294","914435","010",15,5,NA,5,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
"22295","914435","020",15,5,NA,5,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
"22296","914448","010",14,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22297","914448","020",13,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22298","914449","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,449,NA,NA
"22299","914455","010",17,NA,NA,5,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
"22300","914455","020",16,5,NA,5,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA
"22301","914456","010",6,5,NA,5,NA,NA,99999998,NA,NA,NA,NA,NA,NA,NA
"22302","914456","020",9,5,NA,5,NA,NA,99999998,NA,NA,NA,NA,NA,NA,NA
"22303","914460","010",14,5,NA,1,NA,NA,47000,NA,35000,NA,NA,NA,NA,NA
"22304","914460","020",14,5,NA,5,NA,NA,47000,NA,35000,NA,NA,NA,NA,NA
"22305","914461","010",14,5,NA,5,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA
"22306","914461","020",12,5,NA,5,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA
"22307","914493","010",13,5,NA,1,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA
"22308","914520","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,99999998,164,NA,NA
"22309","914520","020",14,5,NA,5,NA,NA,NA,NA,NA,NA,99999998,164,NA,NA
"22310","914525","010",14,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22311","914531","010",12,5,NA,5,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA
"22312","914531","020",1,5,NA,5,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA
"22313","914544","010",14,5,NA,5,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA
"22314","914548","010",15,5,NA,5,NA,NA,62000,NA,NA,NA,NA,NA,NA,NA
"22315","914553","010",10,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22316","914554","010",14,1,NA,5,NA,5000,NA,NA,NA,NA,NA,636,NA,NA
"22317","914577","010",14,5,NA,5,NA,NA,250000,NA,50000,NA,NA,NA,NA,NA
"22318","914577","020",17,5,NA,5,NA,NA,250000,NA,50000,NA,NA,NA,NA,NA
"22319","914581","010",16,5,NA,5,NA,180000,NA,NA,NA,NA,NA,NA,NA,NA
"22320","914582","010",15,1,NA,5,NA,NA,82000,NA,1500,NA,NA,NA,NA,NA
"22321","914621","010",14,5,NA,5,NA,NA,27132,NA,NA,NA,NA,NA,NA,NA
"22322","914637","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22323","914655","010",4,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22324","914680","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22325","914681","010",12,5,NA,5,NA,NA,99999999,99999999,NA,NA,NA,NA,NA,NA
"22326","914689","010",14,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22327","914694","010",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22328","914701","010",12,5,NA,5,NA,NA,6000,NA,NA,NA,NA,NA,NA,NA
"22329","914701","020",12,5,NA,5,NA,NA,6000,NA,NA,NA,NA,NA,NA,NA
"22330","914721","010",16,5,NA,5,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA
"22331","914727","010",3,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22332","914727","020",12,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22333","914739","010",10,5,NA,5,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA
"22334","914749","010",3,1,NA,5,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA
"22335","914757","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,664,160,NA
"22336","914820","010",14,5,NA,5,NA,NA,99999998,99999998,NA,NA,NA,NA,NA,NA
"22337","914825","010",14,5,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22338","914825","020",12,NA,NA,5,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA
"22339","914836","020",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22340","914871","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22341","914891","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22342","914902","010",12,1,NA,5,NA,NA,2200,NA,NA,1200,NA,NA,NA,NA
"22343","914905","010",9,1,NA,5,NA,NA,NA,NA,NA,NA,NA,278,NA,NA
"22344","914905","020",15,5,NA,5,NA,NA,NA,NA,NA,NA,NA,278,NA,NA
"22345","914916","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22346","914922","010",16,5,NA,5,NA,NA,70000,70000,99999998,NA,NA,NA,NA,NA
"22347","914922","020",14,5,NA,5,NA,NA,70000,70000,99999998,NA,NA,NA,NA,NA
"22348","914924","010",14,5,NA,5,NA,NA,22000,NA,NA,NA,NA,NA,NA,NA
"22349","914945","010",15,5,3,5,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA
"22350","914974","010",14,5,NA,5,NA,NA,20000,NA,NA,5000,NA,NA,NA,NA
"22351","914980","010",14,5,NA,5,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA
"22352","915005","010",13,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22353","915008","010",12,5,NA,5,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA
"22354","915008","020",12,5,NA,5,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA
"22355","915013","010",11,5,NA,5,NA,NA,99999998,99999998,NA,NA,NA,NA,NA,NA
"22356","915013","020",13,5,NA,1,NA,NA,99999998,99999998,NA,NA,NA,NA,NA,NA
"22357","915032","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22358","915043","010",14,5,NA,5,NA,NA,99999999,NA,NA,NA,NA,NA,NA,NA
"22359","915046","010",17,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22360","915060","010",10,5,NA,5,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA
"22361","915065","010",13,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22362","915065","020",13,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22363","915067","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22364","915077","010",13,5,NA,5,NA,NA,66000,NA,NA,NA,NA,NA,NA,NA
"22365","915077","020",15,5,NA,5,NA,NA,66000,NA,NA,NA,NA,NA,NA,NA
"22366","915086","010",13,5,NA,5,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA
"22367","915086","020",12,5,NA,1,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA
"22368","915087","010",12,5,NA,5,NA,NA,75000,NA,NA,NA,NA,NA,NA,2200
"22369","915087","020",16,5,NA,1,NA,NA,75000,NA,NA,NA,NA,NA,NA,2200
"22370","915098","010",12,5,NA,5,NA,NA,33000,NA,NA,NA,NA,NA,NA,NA
"22371","915110","010",13,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22372","915120","010",13,1,NA,5,NA,NA,17000,NA,NA,NA,192,NA,NA,NA
"22373","915120","020",16,5,NA,5,NA,NA,17000,NA,NA,NA,192,NA,NA,NA
"22374","915134","010",10,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22375","915145","010",13,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,207,NA
"22376","915170","010",14,5,NA,5,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA
"22377","915170","020",12,5,NA,5,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA
"22378","915187","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA
"22379","915190","010",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,9999,3864,NA
"22380","915190","020",11,5,NA,5,NA,NA,NA,NA,NA,NA,NA,9999,3864,NA
"22381","915191","010",12,1,NA,5,NA,NA,62000,NA,2000,NA,NA,NA,NA,NA
"22382","915191","020",14,5,NA,5,NA,NA,62000,NA,2000,NA,NA,NA,NA,NA
"22383","915219","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,11000,NA,NA,NA
"22384","915219","020",11,5,NA,5,NA,NA,NA,NA,NA,NA,11000,NA,NA,NA
"22385","915220","010",14,5,NA,5,NA,NA,56000,NA,1500,NA,NA,NA,NA,NA
"22386","915220","020",16,5,NA,5,NA,NA,56000,NA,1500,NA,NA,NA,NA,NA
"22387","915233","010",12,5,NA,5,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA
"22388","915234","020",1,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22389","915241","010",11,5,NA,5,NA,NA,95000,NA,NA,2000,NA,NA,NA,NA
"22390","915241","020",16,5,NA,5,NA,NA,95000,NA,NA,2000,NA,NA,NA,NA
"22391","915295","010",12,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22392","915295","020",10,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22393","915335","010",6,1,NA,5,NA,NA,99999998,1000,NA,NA,NA,NA,NA,NA
"22394","915366","010",13,5,NA,5,NA,NA,48000,NA,3000,NA,NA,NA,NA,NA
