"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OX003_R","OX007_R","OZ077_R","OX060_R","OX065_R","OZ066_R","OX004_R","OX067_R","OZ008_R","OZ009_R","OZ010_R","OZ011_R","OZ012_R","OZ013_R","OZ014_R","OZ015_R","OZ016_R","OZ076","OZ078","OZ080","OZ081","OZ087","OZ089","OZ090","OZ092","OZ093","OZ095","OZ096","OZ098","OZ099","OZ100","OZ101","OZ102","OZ103","OZ104","OZ105","OZ106","OZ107","OZ108","OZ110","OZ112","OZ113","OZ114","OZ117","OZ118","OZ119","OZ120","OZ122","OZ123","OZ124","OZ125","OZ126","OZ127","OZ134","OZ136","OZ137","OZ138","OZ151","OZ153","OZ154","OZ155","OZ156","OZ157","OZ158","OZ159","OZ160","OZ161","OZ162","OZ163","OZ164","OZ165","OZ166","OZ167","OZ168","OZ169","OZ170","OZ171","OZ172","OZ173","OZ174","OZ175","OZ176","OZ177","OZ178","OZ179","OZ180","OZ181","OZ182","OZ183","OZ184","OZ185","OZ186","OZ187","OZ188","OZ189","OZ190","OZ198","OZ199","OZ201","OZ204","OZ205","OZ206","OZ211","OZ212","OZ213","OZ216","OZ219","OZ230","OZ231","OZ232","OX090_R","OX501_R","OX502_R","OX503_R","OX504_R","OX505_R","OX506_R","OX507_R","OX508_R","OX509_R","OX510_R","OX511_R","OX512_R","OX513_R","OX514_R","OX515_R","OX516_R","OX517_R","OX518_R","OX519_R","OX520_R","OX521_R","OX522_R","OX523_R","OX524_R","OX525_R","OZ240","OZ241","OZ242","OZ244","OZ246","OZ254","OZ255","OZ256","OZ257","OZ258","OZ260","OZ261","OZ262","OZ264","OZ265","OZ266","OZ267","OZ269","OZ270","OZ274","OZ275","OZ276","OVDATE","OVERSION","year"
"21","013671","010","0","0","020",5,5,1,2,1,1,1,1,1,1,1938,5,2,5,3,1,5,5,5,5,1,1,1,NA,1,5,5,7,2012,1,NA,5,5,5,1,5,5,1,5,5,5,1,5,5,5,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,0,99999996,0,0,0,0,0,0,0,99999996,0,0,0,0,0,99999996,0,99999996,0,0,0,0,0,0,0,99999996,0,0,25000,25000,0,0,0,99999996,0,0,0,0,1,NA,1,1,1,0,1,12,5,1,5,1,3,1,2,1,2,1,2,1,1,2,1,2,3,1,1,1,2,2,1,2,2,93,64,4,1,1,1,5,1,NA,818,1,1,NA,NA,5,5,5,5,1,5,1348335,4,5,5,1,3,1,6,2,"14"
"22","013671","020","0","0","010",1,1,5,1,2,2,2,1,1,7,1937,5,5,2,1,2,5,5,5,5,1,1,1,5,3,5,5,7,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,3,1,8,52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,0,0,12,5,1,5,5,3,1,2,2,1,2,2,2,1,1,1,1,3,2,2,2,3,2,1,2,3,29,48,4,1,2,5,5,1,5,103,1,1,NA,NA,5,5,5,5,5,5,NA,2,NA,3,5,3,1,6,2,"14"
"23","013816","010","0","0","040",1,5,1,1,1,1,1,1,1,4,1941,5,8,6,3,1,5,5,5,5,1,1,1,5,3,1,5,5,2012,1,NA,1,5,5,1,1,5,5,5,5,1,5,5,5,1,2,5,5,5,5,5,5,1,1,1,5,3,NA,NA,NA,5,0,0,450000,450000,300000,300000,0,0,0,0,750000,750000,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,3000,3000,0,0,30000,30000,300000,300000,0,0,600,600,300000,300000,1,1993,5,1,NA,1,1,16,5,1,5,5,1,1,2,1,2,2,1,1,2,1,2,1,3,1,2,1,1,1,1,1,3,67,92,7,2,2,1,5,1,NA,746,1,1,NA,NA,NA,1,5,5,1,5,1540400,6,5,4,1,1,5,4,2,"14"
"24","013816","040","0","0","010",5,1,5,2,2,2,2,1,1,7,1942,5,6,8,1,2,1,5,5,5,1,1,1,NA,3,5,5,5,2012,1,NA,1,5,5,1,5,5,5,5,5,5,1,5,5,1,2,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,NA,NA,16,1,1,5,5,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,3,3,1,2,3,25,28,7,2,1,5,5,1,1,677,1,1,NA,NA,NA,5,5,5,1,5,NA,2,NA,1,1,2,1,4,2,"14"
"25","013817","010","1","1","011",5,5,1,2,1,1,2,3,3,9,1939,5,8,7,3,2,5,5,5,5,1,1,6,NA,1,5,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,170000,170000,0,0,0,0,0,0,450000,450000,0,0,0,0,0,0,0,0,0,0,900000,900000,0,0,80000,80000,0,0,50000,50000,80000,80000,0,0,0,0,0,0,1,NA,1,1,1,1,1,17,5,1,5,5,1,1,2,2,1,2,2,1,2,1,1,2,1,3,2,2,1,3,2,2,1,86,61,4,2,1,5,5,1,NA,369,1,1,NA,NA,NA,5,5,5,1,5,1730000,5,NA,5,1,3,1,4,2,"14"
"26","013817","011","1","1","010",1,1,5,1,2,2,2,3,3,7,1945,5,7,8,4,1,5,5,5,5,1,1,4,5,1,5,5,5,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,1,14,1,1,5,1,1,2,2,2,2,2,2,1,1,2,2,2,3,2,3,3,3,3,1,1,1,93,63,4,2,2,5,5,1,NA,115,1,1,1,NA,NA,1,5,5,5,5,NA,6,NA,3,5,3,5,4,2,"14"
"27","013817","040","2","2","041",5,1,1,2,3,3,2,3,3,9,1948,5,6,2,1,1,5,5,5,5,1,1,6,NA,1,5,5,10,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,2,5,5,5,1,5,1,1,1,1,5,1,1,2,52,5,0,0,300000,300000,150000,150000,0,0,0,0,0,0,0,0,0,0,30000,30000,0,0,0,0,50000,50000,0,0,20000,20000,10000,10000,15000,15000,0,0,0,0,0,0,0,0,5,NA,1,NA,NA,1,0,17,5,1,5,5,1,1,2,1,1,2,2,2,1,1,1,1,2,2,3,1,2,3,2,2,1,36,89,2,2,2,5,5,1,NA,692,1,1,NA,NA,NA,5,5,5,5,5,275000,6,NA,4,5,NA,1,4,2,"14"
"28","013817","041","2","2","040",1,5,5,1,4,4,2,3,3,9,1944,5,2,6,4,2,5,5,5,5,1,1,4,5,3,5,1,10,2012,1,NA,5,1,5,1,5,5,5,5,5,5,1,5,5,1,2,5,5,5,5,1,5,5,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,4,1,13,1,1,5,1,1,2,2,1,2,1,1,1,1,1,1,2,3,2,1,1,1,3,1,3,3,23,66,2,2,1,5,5,1,NA,435,5,1,NA,NA,NA,5,5,5,5,1,NA,2,NA,4,1,2,1,4,2,"14"
"29","014081","010","0","0","040",1,5,1,1,1,1,1,1,1,4,1941,5,8,4,3,1,5,5,5,5,1,1,1,5,1,5,5,1,2013,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,5,1,95,5,5,5,1,5,1,5,1,1,5,5,2,40,52,5,0,0,200000,200000,0,0,0,0,0,0,0,0,0,0,35000,35000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,40000,40000,0,0,0,0,0,0,0,0,1,NA,5,NA,NA,1,2,12,5,1,5,5,3,1,2,1,2,2,1,2,2,2,2,3,3,2,1,1,3,1,1,1,1,21,42,3,1,2,5,5,1,NA,197,1,1,NA,NA,5,5,5,5,5,5,325000,1,NA,6,5,5,1,6,2,"14"
"30","014332","010","1","1",NA,1,1,1,1,3,3,2,6,6,4,1941,5,1,7,1,1,5,5,5,5,1,1,4,NA,3,5,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,NA,3,5,5,5,5,5,1,5,1,NA,5,5,1,37,52,5,0,0,160000,160000,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,10000,10000,0,0,0,0,6000,6000,0,0,5,NA,5,NA,NA,1,2,12,5,1,5,5,3,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,1,1,1,2,2,56,43,3,1,2,5,5,1,5,50,1,1,1,NA,1,5,5,5,1,5,104000,4,NA,4,1,5,5,3,2,"14"
"31","014332","011","5","5",NA,1,1,1,1,3,3,1,6,6,7,1937,5,1,1,1,2,5,5,5,5,1,1,4,NA,2,5,5,10,2012,1,NA,NA,5,5,1,5,5,5,5,5,5,1,5,2,1,5,5,5,5,1,5,1,1,1,NA,5,NA,1,40,52,5,0,0,175000,175000,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25001,199999,0,0,0,0,0,0,0,0,1,NA,5,NA,NA,0,0,NA,5,NA,5,5,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,1,3,3,3,63,60,5,2,1,5,5,2,NA,172,1,1,NA,NA,NA,5,5,5,5,5,258000,2,NA,3,1,5,1,7,2,"14"
"32","015189","010","0","0",NA,1,1,1,1,3,3,2,6,6,1,1933,5,11,2,2,2,5,5,5,5,1,1,5,1,1,5,5,4,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,5,1,6,5,5,5,5,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5357,5357,0,0,0,4999,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,1,12,5,5,5,5,2,1,1,2,1,2,1,2,2,2,1,2,2,3,3,2,3,3,3,1,1,35,17,4,2,2,5,5,1,NA,218,1,1,NA,NA,NA,5,5,5,5,5,8357,2,NA,6,5,5,1,2,2,"14"
"33","015445","010","0","0","040",5,1,5,2,2,2,1,1,1,7,1940,5,7,8,4,1,5,5,5,5,1,1,1,NA,2,5,5,8,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,0,1,12,5,1,5,5,1,2,2,1,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,2,13,69,7,2,2,1,5,1,5,935,1,1,NA,NA,NA,5,5,5,1,5,NA,4,5,5,1,3,1,3,2,"14"
"34","015445","040","0","0","010",1,5,1,1,1,1,2,1,1,6,1945,5,8,7,3,2,5,5,5,5,1,1,1,5,3,5,5,5,2012,1,NA,5,5,5,5,1,5,5,5,5,1,1,5,2,NA,4,5,5,5,1,5,1,5,5,5,5,5,1,35,52,5,0,0,235000,235000,0,0,0,0,0,0,0,0,0,0,0,0,10001,24999,70000,70000,25000,25000,0,0,40000,40000,50000,50000,0,0,20000,20000,0,0,0,0,7000,7000,0,0,5,1969,5,NA,NA,0,1,12,1,1,5,5,1,1,2,1,1,2,1,1,2,1,2,2,2,1,3,1,3,1,3,1,1,15,32,7,2,1,5,5,1,1,916,1,1,NA,NA,NA,1,5,5,1,1,449000,6,NA,2,1,3,5,3,2,"14"
"35","015497","010","0","0","040",1,5,1,1,1,1,1,1,1,10,1939,5,5,2,3,2,5,5,5,5,1,1,1,5,1,5,5,11,2012,1,NA,5,5,5,1,5,5,5,1,5,1,1,5,2,1,7,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,150001,499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,0,0,1,NA,1,1,1,3,2,11,1,1,5,5,1,1,1,1,1,2,2,1,2,1,1,3,1,3,1,2,3,3,1,3,1,32,85,6,2,1,5,5,1,NA,662,7,1,NA,NA,NA,5,5,5,5,5,206000,5,NA,6,1,5,1,6,2,"14"
"36","015497","040","0","0","010",5,1,5,2,2,2,2,1,1,12,1943,5,2,5,1,1,5,5,5,5,1,1,1,NA,2,5,5,11,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,5,7,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,2,4,11,5,5,5,5,1,1,2,2,2,1,2,2,2,2,2,3,3,2,3,1,3,3,1,3,2,71,99,6,2,2,5,5,1,NA,735,5,1,1,NA,NA,5,5,5,5,1,NA,1,NA,1,5,5,1,6,2,"14"
"37","015833","010","0","0","020",5,5,1,2,1,1,1,1,1,10,1938,5,6,11,4,2,1,5,5,5,1,1,1,NA,2,5,5,10,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,5,1,13,5,5,5,5,5,1,5,1,1,5,5,1,35,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000,62000,51500,51500,0,0,0,0,0,0,25000,25000,0,0,8000,8000,500000,500000,0,0,6500,6500,0,0,1,NA,5,NA,NA,NA,NA,17,5,1,5,5,3,2,2,1,2,1,1,2,1,1,1,2,2,3,1,3,3,2,2,3,1,11,40,5,1,2,5,5,1,NA,632,1,1,NA,NA,1,5,5,5,5,5,640000,4,NA,1,1,3,1,4,2,"14"
"38","015833","020","0","0","010",1,1,5,1,2,2,2,1,1,11,1939,5,11,6,1,1,5,5,5,5,1,1,1,5,2,5,1,8,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,1,13,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,0,1,12,5,1,5,5,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,96,41,5,1,1,5,5,1,5,614,1,1,NA,NA,1,5,5,5,5,5,NA,1,NA,6,5,2,1,4,2,"14"
"39","015836","010","0","0","020",1,1,1,1,3,3,1,1,1,6,1940,5,7,11,4,2,1,5,5,5,1,1,1,NA,1,1,5,2,2013,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,0,5,5,5,1,5,1,5,1,1,5,3,2,20,52,5,0,0,400000,400000,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,0,50000,50000,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,12,5,1,5,5,3,2,2,2,1,2,1,1,1,2,2,2,1,3,1,2,1,2,1,3,3,20,77,1,1,2,5,5,1,NA,722,1,1,NA,NA,1,5,5,5,5,5,354000,5,NA,5,1,3,1,7,2,"14"
"40","015836","020","0","0","010",5,5,5,2,4,4,2,1,1,8,1941,5,11,7,3,1,5,5,5,5,1,1,1,5,3,5,5,2,2013,1,NA,5,5,5,1,5,5,1,1,5,1,1,5,5,1,0,5,5,5,1,5,5,5,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,3,2,10,1,1,5,5,3,2,1,1,2,1,2,1,1,1,1,3,3,3,3,3,3,3,2,1,2,78,42,1,1,1,5,5,1,NA,764,1,1,1,NA,5,1,5,5,1,5,NA,3,NA,2,1,5,1,7,2,"14"
"41","015893","010","0","0","020",5,5,1,2,1,1,1,1,1,8,1938,5,8,10,2,1,1,5,5,5,1,1,1,5,1,5,5,9,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,5,1,7,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,650000,650000,300000,300000,0,0,50000,50000,0,0,0,0,0,0,3500000,3500000,0,0,0,0,0,0,0,0,200,200,0,0,32000,32000,0,0,0,0,0,0,0,0,1,NA,1,1,1,NA,NA,8,5,1,5,5,1,2,2,1,1,1,2,2,1,2,1,1,3,1,2,1,3,3,3,1,2,31,61,2,2,1,5,5,2,NA,528,1,1,NA,NA,NA,5,5,5,1,5,3832200,6,NA,1,1,3,1,3,2,"14"
"42","015893","020","0","0","010",1,1,5,1,2,2,2,1,1,7,1938,5,10,8,1,2,5,5,5,5,1,1,1,NA,2,5,1,11,2012,1,NA,5,5,5,5,5,1,5,5,5,5,1,5,5,1,7,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,1,12,5,1,5,1,1,2,2,2,1,1,1,2,1,2,1,3,3,3,1,2,2,3,3,1,3,92,36,2,2,2,5,5,1,NA,813,1,1,NA,NA,NA,5,5,5,1,5,NA,6,NA,1,1,3,1,3,2,"14"
"43","016116","010","0","0","020",5,5,1,2,1,1,1,1,1,9,1936,5,7,10,2,1,5,5,5,5,1,1,1,5,2,5,1,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,2,1,14,5,5,5,5,5,1,5,1,1,5,3,1,25,52,5,0,0,53000,53000,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24999,0,0,0,0,600,600,0,0,5,NA,5,NA,NA,1,3,10,1,1,5,5,3,1,2,2,2,2,2,2,1,2,1,3,2,2,3,1,1,1,2,3,3,60,16,4,1,1,1,5,1,NA,222,1,1,NA,NA,1,5,5,5,1,5,27400,4,1,3,5,5,1,4,2,"14"
"44","016116","020","0","0","010",1,1,5,1,2,2,2,1,1,5,1938,5,10,7,1,2,5,5,5,5,1,1,1,NA,2,5,5,8,2012,1,NA,5,1,5,1,1,5,5,5,5,5,1,5,5,1,14,5,5,5,5,1,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,1,1,1,0,2,11,1,1,5,5,3,1,1,1,1,2,1,2,2,2,1,3,2,3,2,3,1,1,2,2,1,75,84,2,1,2,5,5,1,NA,999,1,1,1,NA,1,5,5,5,5,5,NA,3,NA,2,5,5,1,2,2,"14"
"45","016650","020","0","0","030",1,1,5,1,2,2,2,1,1,7,1937,5,1,9,1,2,5,5,5,5,1,1,1,NA,3,5,5,6,2012,1,NA,5,5,5,5,5,5,1,1,5,5,1,5,5,1,11,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,2,1,13,5,1,5,1,1,1,1,2,1,1,2,1,1,2,1,3,2,2,1,2,3,1,2,1,2,12,22,3,2,2,5,5,2,5,881,5,1,NA,NA,NA,5,5,5,1,5,NA,2,NA,2,5,5,5,3,2,"14"
"46","016650","030","0","0","020",5,5,1,2,1,1,1,1,1,6,1929,5,9,1,4,1,5,5,5,5,1,1,1,5,3,5,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,11,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,450000,450000,0,0,0,0,0,0,0,0,0,0,0,0,180000,180000,35000,35000,0,0,950000,950000,0,0,60000,60000,0,0,40000,40000,0,0,0,0,0,0,0,0,1,NA,1,1,1,9,0,12,5,1,5,5,1,1,2,2,1,1,2,2,1,1,2,3,3,2,2,3,3,1,1,2,2,46,31,3,2,1,5,5,2,NA,586,1,1,NA,NA,NA,5,5,5,1,5,1715000,2,NA,5,1,1,1,3,2,"14"
"47","016996","020","0","0",NA,1,1,1,1,3,3,1,6,6,9,1931,5,11,2,3,2,5,5,5,5,1,1,5,1,3,1,1,5,2012,1,NA,NA,5,5,1,5,5,5,5,5,5,1,5,2,1,0,5,5,5,5,5,5,1,1,NA,NA,3,NA,NA,NA,5,0,0,180000,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,24999,0,99999996,0,99999996,0,0,0,0,50001,149999,125001,249999,30000,30000,0,0,0,0,0,0,0,0,1,NA,5,1,1,1,0,12,5,1,5,5,3,1,1,1,2,2,2,2,2,1,2,2,2,3,1,2,3,3,1,3,1,88,60,7,1,2,1,5,1,5,19,1,1,NA,NA,1,5,5,5,5,5,496500,1,5,2,1,3,1,2,2,"14"
"48","017041","010","0","0",NA,1,1,1,1,3,3,1,6,6,8,1937,5,1,3,3,2,5,5,5,5,1,1,4,NA,1,5,5,5,2012,1,NA,5,5,5,1,1,5,5,5,5,5,1,5,5,5,15,5,5,5,1,5,5,1,1,NA,5,1,NA,NA,NA,5,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,0,0,0,0,0,0,0,99999996,0,99999996,27000,27000,0,0,0,0,0,0,0,0,1,1999,1,1,1,3,2,11,5,1,5,5,1,1,1,2,1,2,2,2,1,1,1,1,2,1,3,2,3,1,3,3,3,5,85,3,2,2,5,5,2,NA,425,1,1,NA,NA,NA,5,5,5,1,5,449105,5,NA,6,1,5,5,3,2,"14"
"49","017209","010","0","0","011",1,1,1,1,3,3,1,1,1,12,1940,5,9,1,1,1,5,5,5,5,1,1,1,NA,1,5,5,12,2012,1,NA,5,5,5,1,5,1,5,1,5,5,1,5,5,1,4,5,5,5,1,5,1,1,1,1,5,5,1,40,52,5,0,0,15001,49999,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,20000,20000,0,0,1,NA,5,NA,NA,1,4,12,1,1,5,5,3,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,3,2,2,3,92,84,7,1,1,5,5,1,5,816,1,1,NA,NA,1,5,5,5,1,5,5000,5,NA,4,1,5,1,3,2,"14"
"50","017209","011","0","0","010",5,5,5,2,4,4,2,1,1,3,1953,5,1,9,4,2,5,5,5,5,1,1,1,5,2,NA,5,10,2012,1,NA,5,5,5,1,5,5,1,1,5,1,1,NA,NA,NA,4,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,4,3,12,1,1,5,1,3,1,2,1,1,1,1,1,1,1,1,3,3,1,2,3,3,3,3,3,3,77,83,7,1,2,5,5,1,NA,324,1,1,NA,NA,1,1,5,5,1,1,NA,6,NA,5,5,NA,1,4,2,"14"
"51","017383","010","1","1","012",5,1,1,2,3,3,1,1,1,12,1939,5,11,3,3,2,5,5,5,5,1,1,1,1,2,5,1,5,2012,1,NA,5,5,5,1,5,1,5,5,1,5,1,5,5,1,6,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,33000,33000,0,0,0,0,0,0,0,0,6000,6000,0,99999996,18000,18000,0,99999996,0,0,0,0,0,0,1,NA,1,1,1,1,3,13,1,1,5,5,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,2,1,3,2,15,97,3,2,2,1,5,1,NA,909,1,1,NA,NA,NA,5,5,5,5,5,437033,5,5,6,1,3,1,2,2,"14"
"52","017383","012","1","1","010",1,5,5,1,4,4,2,1,1,1,1949,5,3,11,2,1,5,5,5,5,1,1,1,NA,1,NA,5,5,2012,1,NA,5,5,5,1,5,1,5,5,5,5,1,NA,NA,NA,6,5,NA,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,1,1,1,1,17,1,1,5,5,1,2,2,1,2,1,1,1,2,2,1,3,3,3,3,1,1,1,3,1,3,52,79,6,2,1,5,5,1,NA,879,1,1,1,NA,NA,5,5,5,5,1,NA,2,NA,6,5,NA,1,2,2,"14"
"53","017952","010","0","0","040",5,5,1,2,1,1,1,1,1,3,1939,5,1,3,4,1,5,5,5,5,1,1,1,NA,2,5,5,7,2012,1,NA,5,5,5,1,5,5,5,5,1,5,5,5,5,1,4,5,5,5,5,5,1,1,1,1,5,1,1,6,52,5,0,0,165000,165000,0,0,0,0,0,0,0,0,0,0,0,0,200000,200000,75000,75000,0,0,100000,100000,0,0,150000,150000,100500,100500,50000,50000,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,1,4,16,5,1,5,5,3,2,1,1,2,2,1,1,2,1,2,1,2,1,1,2,3,2,3,3,2,87,73,2,1,1,1,5,1,5,238,1,1,NA,NA,1,5,5,5,1,5,840500,6,5,1,1,5,1,3,2,"14"
"54","017952","040","0","0","010",1,1,5,1,2,2,2,1,1,12,1942,5,3,1,2,2,5,5,5,5,1,1,1,5,1,5,1,7,2012,1,NA,5,5,5,5,5,1,1,5,5,5,5,5,5,1,4,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,1,2,16,5,1,5,5,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,3,1,1,3,3,42,91,2,1,2,5,5,1,5,188,5,1,NA,NA,1,5,5,5,1,5,NA,2,NA,5,1,5,1,3,2,"14"
