"","HHID","PN","PSUBHH","OSUBHH","PPN_SP","PCSR","PFAMR","PFINR","PP155","PP156","PP195","PP002","PP196","PP166","PP197","PP168","PP005","PP006","PP059","PP007","PP009","PP014","PP015","PP016","PP017","PP123","PP018","PP181","PP182","PP020","PP028","PP102","PP029","PP157","PP107","PP175","PP176","PP177","PP178","PP032","PP111","PP112","PP183","PP047","PP113","PP149","PP150","PP180","PP097","PP041","PP185","PP056","PVDATE","PVERSION","year"
"988","536484","020","0","0","010",5,5,1,13,0,1,1,"less",10,"fallen",0,100,0,NA,NA,1,NA,NA,NA,NA,NA,NA,80,60,NA,NA,NA,50,2,50,10,NA,10,5,10,70,NA,99,10,NA,2,10,90,2,NA,3,1,7,1,"16"
"989","536856","010","0","0",NA,1,1,1,13,1,1,1,"less",20,"fallen",10,20,0,NA,NA,1,NA,NA,50,NA,NA,NA,50,50,NA,NA,NA,100,NA,100,20,NA,0,NA,0,0,NA,20,40,NA,2,998,NA,2,NA,1,1,4,1,"16"
"990","536937","020","0","0","010",1,5,1,17,0,1,1,"more",70,"fallen",10,80,50,10,NA,1,20,50,NA,NA,NA,50,20,10,50,80,NA,60,NA,NA,10,NA,5,2,NA,NA,50,60,60,NA,2,40,40,2,NA,3,1,5,1,"16"
"991","536964","010","0","0","020",5,1,5,15,0,1,1,NA,NA,NA,NA,30,40,30,NA,1,50,60,NA,30,NA,20,10,10,NA,40,NA,20,NA,NA,40,NA,20,10,NA,NA,50,20,30,NA,2,30,30,3,NA,1,1,9,1,"16"
"992","536964","020","0","0","010",1,5,1,17,1,1,1,"less",50,"fallen",20,80,40,20,NA,1,10,50,NA,20,NA,70,0,NA,NA,65,NA,998,NA,NA,10,NA,20,0,NA,NA,40,40,40,NA,2,30,50,2,NA,1,1,5,1,"16"
"993","537304","010","0","0","020",5,1,5,14,0,1,1,NA,NA,NA,NA,100,100,100,NA,1,20,80,NA,NA,NA,NA,70,30,NA,NA,NA,90,NA,70,100,NA,80,60,5,NA,70,100,80,NA,2,70,30,2,NA,2,1,8,1,"16"
"994","537304","020","0","0","010",1,5,1,15,0,1,1,"more",80,"gained",30,95,90,30,NA,1,NA,NA,NA,30,NA,25,10,5,10,90,NA,50,NA,NA,20,NA,10,10,NA,NA,80,95,50,2,1,NA,NA,3,NA,2,1,5,1,"16"
"995","537482","010","0","0","020",1,1,5,11,0,1,1,NA,NA,NA,NA,50,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,20,NA,10,NA,NA,45,NA,10,0,NA,10,NA,50,40,NA,2,10,0,3,NA,3,1,8,1,"16"
"996","537482","020","0","0","010",5,5,1,10,1,1,1,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,1,30,NA,NA,40,NA,10,5,NA,NA,70,50,998,NA,1,NA,NA,3,NA,2,1,8,1,"16"
"997","537574","010","0","0",NA,1,1,1,16,0,1,1,"less",50,"fallen",30,75,75,50,NA,1,NA,NA,40,10,NA,10,10,5,NA,60,NA,30,NA,NA,20,NA,10,5,NA,NA,60,60,60,NA,2,10,40,2,NA,3,1,5,1,"16"
"998","543419","010","0","0",NA,1,1,1,10,8,1,1,"less",0,"gained",998,999,NA,NA,NA,1,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,998,100,NA,998,NA,998,NA,NA,998,999,NA,1,NA,NA,9,NA,3,1,7,1,"16"
"999","900007","010","0","0","020",1,5,1,15,0,1,1,"more",80,"gained",80,20,40,10,NA,1,NA,NA,10,NA,NA,NA,10,10,NA,NA,NA,100,NA,60,20,NA,10,10,10,30,NA,30,20,NA,2,30,20,2,NA,1,1,8,1,"16"
"1000","900007","020","0","0","010",5,1,5,11,2,1,1,NA,NA,NA,NA,10,100,100,NA,1,NA,NA,NA,NA,NA,100,100,100,NA,100,NA,100,NA,NA,100,NA,100,100,NA,998,NA,100,998,NA,1,NA,NA,3,NA,1,1,9,1,"16"
"1001","900089","010","0","0",NA,1,1,1,15,0,1,1,"more",50,"gained",10,0,NA,NA,0,1,0,100,NA,50,1,0,0,NA,50,100,NA,100,NA,NA,0,10,NA,NA,NA,NA,50,75,50,2,1,NA,NA,2,NA,3,1,9,1,"16"
"1002","900348","010","0","0","020",5,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"16"
"1003","900348","020","0","0","010",1,1,5,14,0,1,1,NA,NA,NA,NA,80,40,5,NA,1,50,5,NA,10,NA,0,5,NA,NA,1,NA,0,NA,NA,50,NA,40,30,NA,NA,50,50,50,2,1,NA,NA,1,NA,3,1,10,1,"16"
"1004","900360","010","0","0","020",1,5,1,10,0,1,1,NA,NA,NA,NA,0,NA,NA,50,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,80,NA,NA,0,5,NA,NA,NA,7,NA,10,10,NA,2,15,20,3,NA,1,1,10,1,"16"
"1005","900360","020","0","0","010",5,1,5,15,0,1,1,NA,NA,NA,NA,5,2,0,NA,1,50,3,NA,1,NA,0,0,NA,NA,50,2,50,NA,NA,50,NA,70,80,NA,NA,100,90,5,NA,2,1,100,2,NA,3,1,10,1,"16"
"1006","900486","010","0","0","020",5,5,1,17,0,1,1,"less",30,"fallen",10,100,80,40,NA,1,10,90,NA,10,NA,3,0,NA,NA,100,NA,95,NA,NA,5,NA,5,3,NA,NA,3,98,35,NA,2,20,3,2,NA,1,1,10,1,"16"
"1007","900486","020","0","0","010",1,1,5,11,0,1,1,NA,NA,NA,NA,100,80,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,50,NA,NA,30,NA,0,NA,NA,5,NA,50,60,NA,2,60,50,3,NA,1,1,8,1,"16"
"1008","900571","010","0","0","020",1,5,1,17,0,1,1,"less",20,"fallen",5,75,50,10,NA,1,10,40,NA,50,2,50,0,NA,NA,80,NA,65,NA,NA,60,NA,40,20,NA,NA,70,70,75,NA,2,50,25,2,NA,3,1,5,1,"16"
"1009","900571","020","0","0","010",5,1,5,14,0,1,1,NA,NA,NA,NA,50,40,0,NA,1,50,20,NA,NA,NA,NA,100,100,NA,NA,NA,75,NA,50,20,NA,20,20,0,5,NA,5,50,1,2,50,50,2,NA,1,1,5,1,"16"
"1010","900581","010","0","0",NA,1,1,1,13,0,1,1,"less",60,"fallen",60,100,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,20,NA,0,NA,0,0,NA,20,40,NA,2,40,20,3,NA,3,1,4,1,"16"
"1011","901049","010","0","0","020",1,5,1,15,0,1,1,"more",50,"fallen",75,25,0,NA,NA,1,10,10,NA,60,NA,25,0,NA,NA,30,NA,20,NA,NA,75,NA,10,10,NA,NA,40,40,50,2,1,NA,NA,3,NA,3,1,7,1,"16"
"1012","901049","020","0","0","010",5,1,5,13,0,1,1,NA,NA,NA,NA,20,0,NA,NA,1,10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,20,40,NA,30,50,10,60,NA,50,60,NA,2,40,70,3,NA,1,1,8,1,"16"
"1013","901438","010","0","0","020",1,5,1,14,0,1,1,"more",0,"fallen",0,100,50,0,NA,1,NA,NA,NA,NA,NA,100,100,0,NA,100,NA,100,NA,NA,100,NA,100,0,NA,NA,100,0,100,NA,2,0,NA,2,NA,2,1,4,1,"16"
"1014","901438","020","0","0","010",5,1,5,16,0,1,1,NA,NA,NA,NA,100,80,0,NA,1,5,60,NA,85,NA,85,0,NA,10,50,2,20,NA,NA,40,NA,20,5,NA,NA,60,75,40,NA,2,30,60,3,NA,3,1,4,1,"16"
"1015","901823","010","0","0","020",5,1,5,12,0,1,1,NA,NA,NA,NA,90,80,0,NA,1,NA,NA,5,NA,NA,NA,2,0,NA,NA,NA,80,NA,50,5,NA,3,0,1,80,NA,80,50,2,1,NA,NA,3,NA,2,1,5,1,"16"
"1016","901823","020","0","0","010",1,5,1,16,1,1,1,"more",15,"fallen",5,90,50,0,NA,1,10,10,NA,NA,NA,NA,0,NA,NA,NA,NA,50,2,998,50,NA,20,15,10,50,NA,25,10,NA,2,5,75,2,NA,2,2,5,1,"16"
"1017","901941","010","0","0","020",5,1,5,15,0,1,1,NA,NA,NA,NA,80,20,10,NA,1,20,80,NA,70,NA,70,50,50,NA,100,NA,90,NA,NA,30,NA,20,5,NA,NA,50,60,80,NA,2,50,50,3,NA,1,1,5,1,"16"
"1018","901941","020","0","0","010",1,5,1,16,0,1,1,"more",20,"fallen",6,50,15,0,NA,1,NA,NA,80,50,1,20,10,10,50,80,NA,5,NA,NA,20,NA,10,0,NA,NA,95,75,50,2,1,NA,NA,2,NA,3,1,5,1,"16"
"1019","902040","010","1","1",NA,1,1,1,15,0,1,1,"more",30,"gained",10,95,85,75,NA,1,NA,NA,20,NA,NA,25,10,5,NA,90,NA,70,NA,NA,50,NA,40,10,NA,65,NA,90,5,NA,2,5,85,2,NA,1,1,8,1,"16"
"1020","902411","010","0","0",NA,1,1,1,12,0,1,1,NA,NA,NA,NA,0,NA,NA,10,1,NA,NA,80,NA,NA,85,75,75,NA,75,NA,55,NA,NA,80,NA,85,50,NA,NA,100,100,60,NA,2,60,30,3,NA,1,1,7,1,"16"
"1021","902479","010","0","0","020",5,1,5,14,0,1,1,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,70,80,NA,10,10,0,80,10,NA,5,NA,NA,50,NA,20,0,NA,NA,80,80,10,NA,2,10,50,2,NA,3,1,7,1,"16"
"1022","902479","020","0","0","010",1,5,1,12,0,1,1,"more",20,"fallen",10,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,5,NA,NA,0,NA,NA,19,20,NA,2,30,50,3,NA,3,1,7,1,"16"
"1023","902850","010","0","0","020",1,1,5,10,1,1,1,NA,NA,NA,NA,0,NA,NA,0,1,0,50,NA,NA,NA,NA,40,40,NA,NA,NA,0,NA,0,100,NA,0,NA,0,NA,NA,0,998,NA,1,NA,NA,3,NA,1,1,7,1,"16"
"1024","902850","020","0","0","010",5,5,1,13,1,1,1,NA,NA,NA,NA,80,80,80,NA,1,NA,NA,50,50,1,30,25,0,NA,10,NA,10,NA,NA,60,NA,50,25,NA,NA,55,30,998,NA,1,NA,NA,3,NA,3,1,7,1,"16"
"1025","902918","010","0","0","020",1,5,1,15,0,1,1,NA,NA,NA,NA,80,10,0,NA,1,100,100,NA,80,NA,80,0,NA,NA,80,NA,50,NA,NA,50,NA,30,20,NA,NA,10,10,10,NA,2,10,10,3,NA,1,1,7,1,"16"
"1026","902918","020","0","0","010",5,1,5,14,0,1,1,NA,NA,NA,NA,100,70,30,NA,1,0,100,NA,100,NA,70,70,70,NA,100,NA,100,NA,NA,0,70,NA,NA,NA,NA,50,60,40,NA,2,40,70,2,NA,1,1,7,1,"16"
"1027","902932","010","0","0","020",1,5,1,12,0,1,1,"less",50,"fallen",25,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,0,NA,NA,25,NA,0,NA,NA,NA,25,50,25,NA,2,50,25,3,NA,2,1,10,1,"16"
"1028","903267","010","0","0",NA,1,1,1,12,1,1,1,NA,NA,NA,NA,5,3,5,NA,1,NA,NA,NA,80,NA,80,80,10,NA,50,1,2,NA,NA,50,NA,15,5,NA,NA,50,80,998,NA,1,NA,NA,3,NA,3,1,7,1,"16"
"1029","903484","010","0","0","020",1,1,5,11,0,1,1,NA,NA,NA,NA,10,0,NA,NA,1,20,10,NA,NA,NA,NA,10,0,NA,NA,NA,20,NA,20,50,NA,0,NA,0,20,NA,100,0,NA,2,NA,70,3,NA,3,1,7,1,"16"
"1030","903484","020","0","0","010",5,5,1,12,0,1,1,"more",5,"gained",5,0,NA,NA,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,0,0,NA,NA,5,5,NA,5,0,NA,2,NA,5,3,NA,3,1,8,1,"16"
"1031","903521","010","0","0",NA,1,1,1,10,1,1,1,NA,NA,NA,NA,10,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,998,NA,NA,40,NA,100,50,NA,50,NA,50,50,2,1,NA,NA,3,NA,1,1,10,1,"16"
"1032","903938","010","0","0",NA,1,1,1,14,0,1,1,NA,NA,NA,NA,50,25,0,NA,1,25,20,NA,100,NA,50,0,NA,NA,75,NA,50,NA,NA,75,NA,25,0,NA,NA,25,75,50,2,1,NA,NA,2,NA,3,1,7,1,"16"
"1033","903992","010","1","1",NA,1,1,1,14,0,1,1,NA,NA,NA,NA,80,20,20,NA,1,NA,NA,20,20,NA,20,20,20,NA,20,NA,20,NA,NA,80,NA,80,80,NA,80,NA,80,80,NA,2,80,80,3,NA,1,1,3,1,"16"
"1034","903992","020","2","2",NA,1,1,1,12,0,1,1,NA,NA,NA,NA,0,NA,NA,0,1,0,10,NA,100,NA,100,100,100,NA,80,NA,60,NA,NA,10,NA,0,NA,NA,NA,0,15,50,2,1,NA,NA,3,NA,2,1,7,1,"16"
"1035","904143","010","0","0","020",1,5,5,14,0,1,1,NA,NA,NA,NA,100,70,20,NA,1,0,0,NA,NA,NA,NA,90,2,NA,NA,NA,60,NA,50,95,NA,50,10,5,NA,10,80,90,NA,2,2,10,2,NA,3,1,5,1,"16"
"1036","904143","020","0","0","010",5,1,1,15,0,1,1,"less",20,"fallen",10,90,80,70,NA,1,NA,NA,10,NA,NA,NA,10,5,NA,NA,NA,80,NA,40,80,NA,50,10,10,NA,40,40,50,1,2,10,20,2,NA,3,1,5,1,"16"
"1037","904163","010","1","1","012",1,1,1,13,0,1,1,NA,NA,NA,NA,15,10,5,NA,1,NA,NA,NA,80,NA,70,10,50,NA,90,NA,80,NA,NA,10,NA,8,5,NA,NA,40,70,80,NA,2,50,60,1,NA,3,1,5,1,"16"
"1038","904163","011","5","1",NA,1,1,1,14,0,1,1,"more",70,"gained",60,50,50,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,50,60,NA,60,30,0,NA,NA,998,20,NA,2,30,30,3,NA,2,1,5,1,"16"
"1039","904163","012","1","1","010",5,5,5,17,0,1,1,NA,NA,NA,NA,80,70,80,NA,1,20,20,NA,70,NA,100,50,50,100,10,NA,2,NA,NA,10,NA,100,20,30,NA,10,20,30,NA,2,30,5,2,1,1,1,7,1,"16"
"1040","904163","021","2","2","020",1,5,5,10,4,1,1,NA,NA,NA,NA,0,NA,NA,0,1,998,100,NA,NA,NA,NA,50,70,NA,NA,NA,998,NA,70,0,998,NA,NA,0,NA,NA,100,998,NA,1,NA,NA,3,NA,3,1,10,1,"16"
"1041","904212","010","0","0","020",5,1,5,15,0,1,1,NA,NA,NA,NA,100,100,100,NA,1,0,50,NA,10,NA,0,0,NA,50,100,NA,100,NA,NA,10,NA,20,20,NA,NA,0,0,50,2,1,NA,NA,3,NA,1,1,10,1,"16"
"1042","904212","020","0","0","010",1,5,1,16,0,1,1,"less",0,"gained",0,100,100,0,NA,1,0,10,NA,100,NA,100,100,75,NA,75,NA,50,NA,NA,0,0,NA,NA,NA,NA,100,100,100,NA,2,50,NA,1,NA,3,1,10,1,"16"
"1043","904903","010","0","0","020",5,1,5,14,0,1,1,NA,NA,NA,NA,50,0,NA,NA,1,10,90,NA,50,1,40,40,30,NA,70,NA,60,NA,NA,90,NA,70,30,NA,NA,30,40,40,NA,2,30,70,3,NA,3,1,8,1,"16"
"1044","904903","020","0","0","010",1,5,1,15,1,1,1,"less",10,"gained",20,0,NA,NA,5,1,100,0,NA,100,NA,50,100,0,NA,80,NA,50,NA,NA,80,NA,90,0,NA,NA,80,90,998,NA,1,NA,NA,3,NA,2,1,8,1,"16"
"1045","905167","010","1","1",NA,1,1,1,14,0,1,1,NA,NA,NA,NA,0,NA,NA,5,1,25,60,NA,80,NA,50,10,50,100,90,NA,75,NA,NA,100,NA,75,5,NA,NA,100,50,50,2,1,NA,NA,3,NA,1,1,7,1,"16"
"1046","905167","020","2","2",NA,1,1,1,13,1,1,1,NA,NA,NA,NA,5,5,0,NA,1,0,998,NA,50,1,50,50,50,NA,50,1,10,NA,NA,0,10,NA,NA,NA,NA,80,80,50,2,1,NA,NA,3,NA,3,1,9,1,"16"
"1047","906156","010","1","1","011",5,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,"16"
"1048","906156","011","1","1","010",1,5,1,12,1,1,1,"less",50,"fallen",10,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,0,NA,NA,100,NA,100,0,NA,100,NA,100,998,NA,1,NA,NA,3,NA,2,1,5,1,"16"
"1049","906156","020","2","2",NA,1,1,1,13,0,1,1,NA,NA,NA,NA,0,NA,NA,25,1,0,0,NA,50,1,25,20,0,50,50,2,25,NA,NA,25,NA,0,NA,NA,NA,25,50,50,2,1,NA,NA,3,NA,3,1,5,1,"16"
"1050","906434","010","0","0",NA,1,1,1,12,0,1,1,"less",10,"gained",40,80,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,75,NA,NA,20,NA,0,NA,NA,0,NA,25,15,NA,2,20,10,3,NA,1,1,4,1,"16"
"1051","906440","010","0","0",NA,1,1,1,11,1,1,1,NA,NA,NA,NA,80,20,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,90,NA,NA,80,NA,80,20,NA,998,NA,20,50,2,1,NA,NA,3,NA,1,1,5,1,"16"
"1052","906682","010","0","0","020",5,5,1,14,0,1,1,"less",30,"fallen",30,60,60,40,NA,1,NA,NA,20,NA,NA,NA,0,NA,NA,NA,NA,20,NA,5,70,NA,100,100,0,50,NA,70,50,2,1,NA,NA,2,NA,3,1,10,1,"16"
"1053","906682","020","0","0","010",1,1,5,15,0,1,1,NA,NA,NA,NA,70,10,1,NA,1,35,50,NA,40,NA,40,0,NA,NA,50,1,40,NA,NA,20,NA,10,1,NA,NA,60,60,65,NA,2,40,20,2,NA,3,1,10,1,"16"
"1054","907083","010","7","1","020",1,1,1,17,0,1,1,"less",60,"fallen",60,80,10,60,NA,1,10,90,NA,90,NA,80,60,40,NA,80,NA,70,NA,NA,65,NA,55,40,NA,NA,10,80,10,NA,2,5,90,3,NA,2,1,9,1,"16"
"1055","907083","020","7","2","010",3,3,3,18,0,1,1,"less",100,"fallen",10,50,25,10,NA,1,5,100,NA,90,NA,75,75,60,75,95,NA,50,NA,NA,10,NA,5,1,NA,NA,50,80,25,NA,2,5,50,3,NA,1,1,9,1,"16"
"1056","907293","010","0","0","020",5,5,1,16,0,1,1,"more",70,"fallen",10,50,80,5,NA,1,20,60,NA,70,NA,40,40,20,NA,25,NA,10,NA,NA,15,NA,10,10,NA,NA,30,60,50,2,1,NA,NA,1,NA,1,1,5,1,"16"
"1057","907293","020","0","0","010",1,1,5,14,0,1,1,NA,NA,NA,NA,5,5,0,NA,1,0,5,NA,NA,NA,8,5,0,NA,5,NA,5,NA,NA,5,NA,5,5,NA,0,NA,5,5,NA,2,5,5,2,NA,3,1,5,1,"16"
"1058","907585","010","0","0","020",1,1,5,12,0,1,1,NA,NA,NA,NA,50,10,10,NA,1,NA,NA,5,NA,NA,10,10,10,NA,50,2,40,NA,NA,50,NA,10,10,NA,50,NA,10,50,2,1,NA,NA,2,NA,2,1,5,1,"16"
"1059","907585","020","0","0","010",5,5,1,16,0,1,1,"more",10,"fallen",30,40,10,0,NA,1,10,10,NA,NA,NA,0,0,NA,NA,50,2,10,NA,NA,40,NA,20,10,NA,NA,60,70,40,NA,2,40,35,1,NA,2,1,5,1,"16"
"1060","907828","010","0","0",NA,1,1,1,12,0,1,1,"more",20,"fallen",0,80,60,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,30,NA,NA,0,0,NA,NA,NA,10,NA,70,50,2,1,NA,NA,3,NA,3,1,3,1,"16"
"1061","908051","010","0","0","020",5,1,5,3,3,1,1,NA,NA,NA,NA,998,NA,NA,NA,0,NA,NA,998,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,"16"
"1062","908051","020","0","0","010",1,5,1,10,2,1,1,NA,NA,NA,NA,100,0,NA,NA,1,NA,NA,998,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,50,NA,25,10,NA,NA,25,25,25,NA,2,25,15,3,NA,1,1,5,1,"16"
"1063","908259","020","0","0","010",1,1,5,11,2,1,1,NA,NA,NA,NA,999,NA,NA,NA,1,NA,NA,80,40,NA,20,20,10,NA,50,2,60,NA,NA,90,NA,80,20,NA,NA,10,30,999,NA,1,NA,NA,3,NA,3,1,7,1,"16"
"1064","908356","010","0","0","020",1,5,1,16,0,1,1,"more",0,"fallen",0,60,5,0,NA,1,5,40,NA,0,NA,NA,0,NA,NA,50,2,30,NA,NA,50,NA,10,5,NA,NA,50,60,40,NA,2,40,50,3,NA,3,1,9,1,"16"
"1065","908356","020","0","0","010",5,1,5,15,0,1,1,NA,NA,NA,NA,90,20,10,NA,1,80,90,NA,70,NA,50,50,40,NA,70,NA,50,NA,NA,70,NA,80,50,NA,NA,70,80,60,NA,2,50,60,2,NA,1,1,10,1,"16"
"1066","908667","010","0","0",NA,1,1,1,14,0,1,1,"less",50,"gained",10,10,0,NA,NA,1,NA,NA,NA,50,2,50,0,NA,50,50,2,10,NA,NA,50,NA,50,40,NA,NA,90,90,50,2,1,NA,NA,3,NA,3,1,7,1,"16"
"1067","908715","010","0","0",NA,1,1,1,13,0,1,1,"less",10,"gained",50,80,75,0,NA,1,NA,NA,10,NA,NA,0,0,NA,NA,100,NA,100,NA,NA,100,NA,50,0,NA,NA,NA,75,50,2,1,NA,NA,3,NA,2,1,10,1,"16"
"1068","909173","010","0","0","020",1,5,5,12,0,1,1,NA,NA,NA,NA,100,100,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,60,NA,NA,100,NA,100,60,NA,60,NA,50,30,NA,2,100,NA,2,NA,1,1,10,1,"16"
"1069","909518","010","0","0","020",1,1,5,12,0,1,1,NA,NA,NA,NA,100,100,0,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,100,NA,0,NA,NA,NA,0,0,100,NA,2,0,NA,3,NA,1,1,5,1,"16"
"1070","909518","020","0","0","010",5,5,1,14,0,1,1,"less",10,"gained",50,100,100,75,NA,1,0,100,NA,NA,NA,100,100,80,NA,100,NA,100,NA,NA,0,0,NA,NA,NA,NA,50,10,50,2,1,NA,NA,3,NA,3,1,10,1,"16"
"1071","910398","010","0","0",NA,1,1,1,9,1,1,1,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,80,80,NA,2,998,NA,3,NA,3,1,8,1,"16"
"1072","910512","010","0","0",NA,1,1,1,9,0,1,1,NA,NA,NA,NA,80,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,50,NA,NA,0,0,NA,NA,NA,NA,75,75,50,2,1,NA,NA,3,NA,1,1,7,1,"16"
"1073","911014","010","0","0","020",1,5,5,11,0,1,1,NA,NA,NA,NA,100,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,80,NA,NA,80,NA,30,5,NA,10,NA,50,50,1,2,50,50,2,NA,3,1,9,1,"16"
"1074","911014","020","0","0","010",5,1,1,11,0,1,1,"more",10,"fallen",50,0,NA,NA,0,1,NA,NA,NA,NA,NA,50,30,50,NA,50,1,0,NA,NA,10,NA,10,0,NA,NA,NA,50,0,NA,2,NA,50,3,NA,3,1,10,1,"16"
"1075","911096","010","0","0",NA,1,1,1,14,0,1,1,"less",0,"gained",70,30,30,40,NA,1,NA,NA,10,NA,NA,0,0,NA,NA,70,NA,10,NA,NA,0,10,NA,NA,NA,0,NA,20,10,NA,2,20,10,3,NA,3,1,4,1,"16"
"1076","911108","010","0","0",NA,1,1,1,11,0,1,1,NA,NA,NA,NA,30,0,NA,NA,1,0,40,NA,NA,NA,0,0,NA,NA,100,NA,100,NA,NA,40,NA,0,NA,NA,NA,80,80,50,2,1,NA,NA,2,NA,3,1,5,1,"16"
"1077","911167","020","0","0",NA,1,1,1,10,0,1,1,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,50,2,30,NA,NA,50,NA,0,NA,NA,50,NA,50,10,NA,2,20,20,3,NA,1,1,10,1,"16"
"1078","911321","010","0","0",NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"16"
"1079","911679","010","0","0","020",5,5,1,16,0,1,1,"more",50,"fallen",10,10,20,0,NA,1,NA,NA,40,80,NA,20,10,10,0,10,NA,5,NA,NA,30,NA,0,NA,NA,25,NA,40,20,NA,2,30,30,2,NA,2,1,7,1,"16"
"1080","911679","020","0","0","010",1,1,5,14,1,1,1,NA,NA,NA,NA,70,40,20,NA,1,NA,NA,90,55,NA,10,10,0,80,50,1,20,NA,NA,70,NA,40,25,NA,NA,50,65,998,NA,1,NA,NA,3,NA,1,1,7,1,"16"
"1081","911732","010","0","0",NA,1,1,1,13,1,1,1,NA,NA,NA,NA,10,1,0,NA,1,50,50,NA,50,2,0,0,NA,50,998,NA,NA,NA,NA,2,NA,0,NA,NA,NA,60,50,50,2,1,NA,NA,3,NA,1,1,5,1,"16"
"1082","911739","010","0","0","020",5,1,5,13,1,1,1,NA,NA,NA,NA,0,NA,NA,0,1,70,80,NA,50,2,0,0,NA,NA,70,NA,60,NA,NA,30,NA,30,0,NA,NA,70,80,998,NA,1,NA,NA,3,NA,2,1,7,1,"16"
"1083","911739","020","0","0","010",1,5,1,9,0,1,1,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,2,NA,100,2,NA,1,1,7,1,"16"
"1084","911856","010","0","0","020",5,1,5,14,0,1,1,NA,NA,NA,NA,50,40,10,NA,1,0,5,NA,NA,NA,0,20,NA,NA,80,NA,60,NA,NA,80,NA,50,25,NA,NA,40,50,30,NA,2,30,40,2,NA,1,1,7,1,"16"
"1085","911856","020","0","0","010",1,5,1,13,0,1,1,NA,NA,NA,NA,5,6,9,NA,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,10,5,NA,8,7,3,2,NA,7,9,NA,2,7,8,2,NA,3,1,7,1,"16"
"1086","911897","010","0","0",NA,1,1,1,12,0,1,1,NA,NA,NA,NA,50,50,0,NA,1,NA,NA,NA,80,NA,80,10,80,NA,80,NA,50,NA,NA,10,NA,10,10,NA,NA,50,70,50,2,1,NA,NA,2,NA,1,1,5,1,"16"
"1087","911934","020","0","0","010",5,1,5,16,1,1,1,NA,NA,NA,NA,30,20,5,NA,1,10,80,NA,90,NA,70,20,50,40,100,NA,998,NA,NA,100,NA,75,0,NA,NA,50,20,80,NA,2,75,20,2,NA,1,1,10,1,"16"
