"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MP155","MP156","MP002","MP166","MP167","MP168","MP169","MP170","MP005","MP006","MP059","MP007","MP014","MP015","MP016","MP017","MP164","MP123","MP172","MP173","MP174","MP018","MP020","MP028","MP102","MP029","MP157","MP175","MP176","MP177","MP178","MP032","MP110","MP179","MP111","MP112","MP047","MP113","MP149","MP150","MP180","MP097","MP056","MVDATE","MVERSION","year"
"1252","529417","010","0",NA,NA,1,1,1,18,0,1,50,2,NA,1,NA,100,100,0,NA,0,20,NA,100,1,NA,1,NA,NA,20,NA,80,NA,20,NA,100,NA,25,0,0,50,2,NA,100,75,NA,2,0,50,3,1,7,5.1,"10"
"1253","529523","010","0",NA,"020",5,5,1,17,1,1,0,NA,60,2,1,100,100,100,NA,50,2,NA,70,1,NA,3,60,70,50,NA,50,2,50,NA,10,NA,0,NA,50,50,2,NA,50,998,NA,1,NA,NA,3,1,4,5.1,"10"
"1254","529523","020","0",NA,"010",1,1,5,15,0,1,NA,NA,NA,NA,NA,100,100,50,NA,NA,NA,NA,80,1,NA,3,70,80,50,NA,70,NA,50,NA,40,NA,10,10,60,80,NA,NA,50,80,NA,2,30,20,2,1,4,5.1,"10"
"1255","529566","010","0",NA,"020",1,5,1,17,0,1,100,NA,0,2,2,100,100,70,NA,0,15,NA,0,1,NA,1,NA,NA,NA,NA,50,2,10,NA,0,0,NA,NA,0,90,NA,NA,90,50,1,2,40,80,3,1,7,5.1,"10"
"1256","529566","020","0",NA,"010",5,1,5,14,0,1,NA,NA,NA,NA,NA,50,0,NA,NA,0,50,NA,0,1,NA,1,NA,NA,NA,NA,50,2,50,NA,0,0,NA,NA,50,60,NA,NA,70,75,NA,2,50,50,2,1,7,5.1,"10"
"1257","529641","010","0",NA,NA,1,1,1,18,0,1,7,NA,4,2,2,9,2,2,NA,5,8,NA,7,1,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,5,NA,NA,5,5,NA,2,5,5,3,1,7,5.1,"10"
"1258","529727","010","0",NA,"020",1,1,1,16,1,1,50,2,NA,1,NA,100,100,0,NA,0,50,NA,50,1,2,NA,NA,NA,50,NA,80,NA,40,NA,0,0,NA,NA,0,998,NA,NA,100,0,NA,2,NA,100,3,2,8,5.1,"10"
"1259","529816","010","0",NA,"020",5,5,1,18,0,1,50,2,NA,1,NA,50,20,6,NA,10,5,NA,70,1,NA,3,60,80,40,NA,90,NA,55,NA,30,NA,10,3,0,60,NA,NA,80,60,NA,2,70,40,3,1,7,5.1,"10"
"1260","529816","020","0",NA,"010",1,1,5,16,0,1,NA,NA,NA,NA,NA,100,100,0,NA,NA,NA,100,0,1,NA,3,998,998,0,0,100,NA,100,NA,100,NA,100,100,0,0,NA,NA,NA,100,NA,2,20,NA,2,1,7,5.1,"10"
"1261","529892","010","0",NA,NA,1,1,1,18,0,1,80,NA,0,2,1,90,0,NA,NA,0,50,NA,30,1,NA,3,30,NA,30,NA,50,2,50,NA,100,NA,100,0,20,100,NA,NA,100,70,NA,2,70,20,1,1,3,5.1,"10"
"1262","529946","010","0",NA,NA,1,1,1,19,0,1,10,NA,5,2,2,80,80,5,NA,10,20,NA,80,1,NA,3,60,80,5,NA,95,NA,40,NA,10,NA,5,2,5,90,NA,NA,80,70,NA,2,50,10,2,1,7,5.1,"10"
"1263","529958","010","0",NA,NA,1,1,1,14,0,1,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,50,5,1,NA,NA,NA,NA,0,5,75,NA,50,NA,0,0,NA,NA,0,70,NA,NA,75,50,2,1,NA,NA,2,1,7,5.1,"10"
"1264","530065","010","0",NA,"020",5,1,5,16,0,1,NA,NA,NA,NA,NA,99,80,20,NA,25,80,NA,80,1,NA,3,70,90,85,NA,80,NA,50,NA,10,NA,5,5,80,80,NA,NA,100,50,2,1,NA,NA,2,1,8,5.1,"10"
"1265","530065","020","0",NA,"010",1,5,1,18,0,1,50,2,NA,1,NA,90,50,25,NA,50,30,NA,90,1,NA,3,80,90,50,NA,50,1,30,NA,1,NA,1,0,30,80,NA,NA,90,50,1,2,50,40,3,1,8,5.1,"10"
"1266","530135","010","0",NA,"020",5,5,1,18,0,1,20,NA,20,2,2,10,10,0,NA,NA,NA,NA,50,1,1,NA,NA,NA,20,20,100,NA,40,NA,80,NA,80,10,0,20,NA,NA,90,10,NA,2,10,80,3,1,8,5.1,"10"
"1267","530135","020","0",NA,"010",1,1,5,16,2,1,NA,NA,NA,NA,NA,80,80,0,NA,80,50,NA,50,1,NA,3,NA,25,20,NA,998,NA,998,NA,100,NA,80,20,10,80,NA,NA,100,50,2,1,NA,NA,3,2,8,5.1,"10"
"1268","530211","010","0",NA,"020",1,5,1,16,0,1,10,NA,10,2,2,0,NA,NA,100,0,50,NA,100,1,NA,3,75,100,20,NA,10,NA,0,NA,30,NA,0,NA,20,100,NA,NA,100,50,2,1,NA,NA,2,1,8,5.1,"10"
"1269","530211","020","0",NA,"010",5,1,5,12,0,1,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,50,1,NA,3,30,70,0,NA,80,NA,80,NA,20,NA,0,NA,50,60,NA,NA,50,50,2,1,NA,NA,3,1,8,5.1,"10"
"1270","530591","010","0",NA,"020",1,1,5,15,0,1,NA,NA,NA,NA,NA,100,100,80,NA,NA,NA,100,0,1,NA,3,0,25,25,NA,70,NA,25,NA,0,40,NA,NA,0,100,NA,NA,100,40,NA,2,0,30,1,1,8,5.1,"10"
"1271","530591","020","0",NA,"010",5,5,1,19,0,1,10,NA,0,2,1,100,50,0,NA,5,10,NA,90,1,NA,1,NA,NA,20,NA,100,NA,100,NA,25,NA,10,5,30,80,NA,NA,40,30,NA,2,5,10,2,1,8,5.1,"10"
"1272","530630","010","0",NA,NA,1,1,1,17,0,1,50,2,NA,1,NA,50,10,10,NA,NA,NA,10,10,1,NA,3,10,100,10,NA,10,NA,10,NA,10,NA,10,10,70,10,NA,50,NA,30,NA,2,50,20,3,1,8,5.1,"10"
"1273","530884","010","0",NA,"020",1,1,5,15,0,1,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,80,80,1,NA,3,65,80,80,60,80,NA,30,NA,40,NA,40,20,20,70,NA,NA,NA,80,NA,2,80,50,2,1,8,5.1,"10"
"1274","530884","020","0",NA,"010",5,5,1,13,0,1,NA,NA,NA,NA,NA,5,0,NA,NA,30,20,NA,10,1,NA,3,10,20,5,NA,50,2,50,NA,2,NA,0,NA,10,80,NA,NA,NA,50,2,1,NA,NA,3,1,8,5.1,"10"
"1275","530960","010","0",NA,"020",1,1,1,18,0,1,60,NA,20,2,1,80,40,10,NA,30,10,NA,80,1,NA,3,80,100,50,NA,60,NA,50,NA,100,NA,100,20,50,80,NA,NA,NA,50,1,2,20,60,2,1,8,5.1,"10"
"1276","530960","020","0",NA,"010",5,5,5,13,0,1,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,70,1,NA,3,65,75,60,NA,50,1,20,NA,100,NA,60,20,10,98,NA,NA,100,50,2,1,NA,NA,3,1,8,5.1,"10"
"1277","531337","010","0",NA,"020",5,1,5,9,4,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,100,NA,100,100,998,998,NA,NA,NA,998,NA,1,NA,NA,8,1,8,5.1,"10"
"1278","531337","020","0",NA,"010",1,5,1,12,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,2,NA,0,3,1,8,5.1,"10"
"1279","531511","010","0",NA,NA,1,1,1,19,0,1,75,NA,50,2,2,100,50,0,NA,0,0,NA,75,1,NA,3,60,80,90,NA,40,NA,10,NA,100,NA,40,5,35,100,NA,NA,100,40,NA,2,15,40,3,1,8,5.1,"10"
"1280","531693","010","0",NA,NA,1,1,1,19,0,1,3,NA,3,2,1,2,1,3,NA,30,0,NA,0,1,NA,3,0,0,0,NA,0,NA,2,NA,100,NA,100,50,90,90,NA,NA,90,80,NA,2,80,80,2,1,8,5.1,"10"
"1281","531783","010","0",NA,NA,1,1,1,16,0,1,0,NA,0,2,1,10,0,NA,NA,50,0,NA,50,1,2,NA,NA,NA,50,NA,100,NA,50,NA,100,NA,10,10,50,0,NA,NA,NA,50,2,1,NA,NA,2,1,8,5.1,"10"
"1282","531922","010","0",NA,"020",1,1,5,16,0,1,NA,NA,NA,NA,NA,50,10,0,NA,10,5,NA,5,1,NA,NA,NA,NA,5,NA,25,NA,15,NA,0,0,NA,NA,0,50,2,NA,60,15,NA,2,10,25,2,1,8,5.1,"10"
"1283","531922","020","0",NA,"010",5,5,1,19,0,1,20,NA,40,2,2,100,100,100,NA,20,50,NA,50,1,NA,3,50,60,50,NA,50,2,50,NA,90,NA,75,50,10,50,2,NA,75,60,NA,2,75,55,1,1,8,5.1,"10"
"1284","531953","010","0",NA,"020",1,1,5,15,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,0,100,NA,90,1,NA,3,90,100,10,NA,15,NA,9,NA,70,NA,10,75,0,6,NA,NA,20,0,NA,2,NA,0,2,1,8,5.1,"10"
"1285","531953","020","0",NA,"010",5,5,1,12,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,7,NA,7,NA,7,NA,10,10,0,0,NA,NA,NA,20,NA,2,30,25,3,1,8,5.1,"10"
"1286","531986","010","0",NA,NA,1,1,1,16,0,1,0,NA,80,2,1,5,0,NA,NA,NA,NA,20,100,1,NA,3,80,100,100,50,50,2,0,NA,50,NA,50,50,70,100,NA,NA,NA,0,NA,2,NA,100,2,1,8,5.1,"10"
"1287","532145","010","0",NA,"020",5,1,5,14,1,1,NA,NA,NA,NA,NA,100,100,100,NA,0,100,NA,998,1,NA,NA,NA,NA,NA,NA,100,NA,100,NA,100,NA,100,100,100,100,NA,NA,NA,0,NA,2,NA,0,3,1,8,5.1,"10"
"1288","532145","020","0",NA,"010",1,5,1,16,0,1,0,NA,10,2,1,0,NA,NA,0,NA,NA,20,0,1,NA,8,NA,NA,0,NA,70,NA,25,NA,10,NA,10,15,10,30,NA,NA,50,50,2,1,NA,NA,3,1,8,5.1,"10"
"1289","532620","010","0",NA,"020",5,5,1,18,0,1,10,NA,60,2,1,20,10,0,NA,0,90,NA,90,1,NA,3,90,90,90,NA,50,2,0,NA,60,NA,30,0,0,80,NA,NA,NA,30,NA,2,50,30,2,1,8,5.1,"10"
"1290","532620","020","0",NA,"010",1,1,5,16,0,1,NA,NA,NA,NA,NA,0,NA,NA,100,50,100,NA,80,1,NA,1,NA,NA,80,35,75,NA,0,NA,60,NA,50,30,50,100,NA,NA,NA,30,NA,2,30,75,3,1,8,5.1,"10"
"1291","533300","010","0",NA,"020",1,1,5,16,0,1,NA,NA,NA,NA,NA,0,NA,NA,100,60,0,NA,0,1,NA,3,0,0,0,NA,60,NA,10,NA,50,NA,20,0,0,80,NA,NA,80,15,NA,2,15,80,1,1,8,5.1,"10"
"1292","533300","020","0",NA,"010",5,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1293","533522","010","0",NA,"020",1,5,1,13,0,1,NA,NA,NA,NA,NA,80,40,10,NA,NA,NA,50,40,1,NA,3,50,80,45,NA,90,NA,80,NA,0,0,NA,NA,30,30,NA,NA,NA,50,2,1,NA,NA,2,1,8,5.1,"10"
"1294","533522","020","0",NA,"010",5,1,5,13,0,1,NA,NA,NA,NA,NA,20,20,0,NA,NA,NA,20,40,1,NA,3,10,40,40,NA,40,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,2,NA,0,3,1,8,5.1,"10"
"1295","533574","010","0",NA,"020",1,5,1,17,0,1,70,NA,50,2,2,80,80,20,NA,NA,NA,20,NA,1,NA,NA,NA,NA,0,NA,80,NA,20,NA,80,NA,20,10,20,30,NA,NA,10,50,1,2,20,10,2,1,8,5.1,"10"
"1296","533574","020","0",NA,"010",5,1,5,12,0,1,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,50,2,25,NA,25,25,25,25,NA,NA,25,50,1,2,75,50,3,1,8,5.1,"10"
"1297","533620","010","0",NA,"020",1,5,1,12,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,50,2,50,NA,40,NA,0,NA,0,50,1,0,NA,100,NA,2,10,NA,3,1,8,5.1,"10"
"1298","533620","020","0",NA,"010",5,1,5,13,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,50,2,30,NA,80,NA,20,0,20,75,NA,NA,50,10,NA,2,0,10,3,1,8,5.1,"10"
"1299","533628","010","0",NA,"020",1,5,1,18,0,1,90,NA,10,2,2,20,20,0,NA,NA,NA,20,10,1,NA,3,NA,90,10,NA,90,NA,60,NA,80,NA,50,30,90,30,NA,NA,50,40,NA,2,20,80,2,1,8,5.1,"10"
"1300","533628","020","0",NA,"010",5,1,5,3,3,1,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,998,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5.1,"10"
"1301","533762","010","0",NA,"020",5,5,1,19,0,1,50,2,NA,1,NA,80,20,1,NA,5,10,NA,25,1,NA,3,0,NA,10,10,50,2,10,NA,25,NA,10,5,1,5,NA,NA,30,60,NA,2,20,10,1,1,8,5.1,"10"
"1302","533762","020","0",NA,"010",1,1,5,16,0,1,NA,NA,NA,NA,NA,100,100,30,NA,60,70,NA,40,1,NA,1,NA,NA,20,NA,20,NA,10,NA,100,NA,100,30,75,100,NA,NA,100,50,2,1,NA,NA,3,1,8,5.1,"10"
"1303","533955","010","0",NA,"020",5,1,5,17,0,1,NA,NA,NA,NA,NA,90,90,90,NA,50,20,NA,40,1,NA,3,20,40,30,NA,90,NA,80,NA,25,NA,25,20,10,85,NA,NA,100,50,1,2,40,40,2,1,8,5.1,"10"
"1304","533955","020","0",NA,"010",1,5,1,16,0,1,30,NA,30,2,2,100,100,2,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,100,NA,50,NA,100,NA,50,10,5,100,NA,100,NA,10,NA,2,5,5,1,1,8,5.1,"10"
"1305","534546","010","0",NA,NA,1,1,1,15,1,1,40,NA,30,2,2,100,0,NA,NA,100,0,NA,100,1,NA,1,NA,NA,100,NA,20,NA,0,NA,100,NA,0,NA,50,100,NA,NA,NA,998,NA,1,NA,NA,3,1,8,5.1,"10"
"1306","534904","010","0",NA,"020",5,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1307","534904","020","0",NA,"010",1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1308","535027","010","0",NA,"020",1,5,1,15,0,1,NA,NA,NA,NA,NA,25,0,NA,NA,10,50,NA,30,1,NA,3,20,30,10,30,100,NA,50,NA,50,NA,10,5,0,0,NA,NA,NA,50,2,1,NA,NA,2,1,8,5.1,"10"
"1309","535027","020","0",NA,"010",5,1,5,13,1,1,NA,NA,NA,NA,NA,80,0,NA,NA,NA,NA,100,10,1,NA,3,7,10,10,NA,100,NA,100,NA,998,NA,NA,NA,0,80,NA,NA,80,80,NA,2,80,80,3,1,8,5.1,"10"
"1310","535168","010","0",NA,NA,1,1,1,17,0,1,0,NA,10,2,1,10,0,NA,NA,NA,NA,100,100,1,NA,3,80,100,60,NA,25,NA,0,NA,100,NA,100,50,20,50,1,NA,40,75,NA,2,50,25,2,1,8,5.1,"10"
"1311","535227","010","0",NA,NA,1,1,1,15,0,1,NA,NA,NA,NA,NA,50,25,0,NA,NA,NA,NA,99,1,NA,NA,NA,NA,80,75,75,NA,75,NA,75,NA,25,10,50,50,2,NA,50,50,2,1,NA,NA,2,1,8,5.1,"10"
"1312","535232","010","0",NA,"020",1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1313","535232","020","0",NA,"010",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1314","535255","010","0",NA,NA,1,1,1,14,1,1,NA,NA,NA,NA,NA,80,0,NA,NA,0,10,NA,80,1,NA,1,NA,NA,60,NA,100,NA,100,NA,0,0,NA,NA,0,80,NA,NA,80,998,NA,1,NA,NA,2,1,8,5.1,"10"
"1315","535316","010","0",NA,NA,1,1,1,17,0,1,50,2,NA,1,NA,75,75,20,NA,NA,NA,100,90,1,NA,3,80,90,50,50,90,NA,50,NA,0,50,NA,NA,20,80,NA,NA,75,25,NA,2,20,75,3,1,8,5.1,"10"
"1316","535403","010","0",NA,"020",1,1,5,13,1,1,NA,NA,NA,NA,NA,90,80,50,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,70,NA,65,NA,100,NA,100,10,20,100,NA,NA,90,998,NA,1,NA,NA,3,1,8,5.1,"10"
"1317","535403","020","0",NA,"010",5,5,1,16,0,1,30,NA,5,2,1,100,100,70,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,60,NA,30,NA,10,NA,10,10,20,80,NA,NA,80,60,NA,2,30,30,1,1,8,5.1,"10"
"1318","535543","010","0",NA,"020",1,1,5,16,0,1,NA,NA,NA,NA,NA,100,100,10,NA,70,100,NA,100,1,NA,1,NA,NA,100,NA,50,1,50,NA,75,NA,50,10,20,100,NA,NA,100,50,2,1,NA,NA,3,1,8,5.1,"10"
"1319","535894","010","0",NA,NA,1,1,1,19,0,1,10,NA,5,2,2,50,1,0,NA,15,25,NA,100,1,NA,1,NA,NA,50,50,50,1,10,NA,0,100,NA,NA,30,85,NA,NA,100,28,NA,2,100,NA,2,1,8,5.1,"10"
"1320","536146","010","0",NA,"020",5,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.1,"10"
"1321","536146","020","0",NA,"010",1,5,1,5,0,1,10,NA,40,2,1,100,100,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,8,5.1,"10"
"1322","536246","010","0",NA,NA,1,1,1,14,0,1,NA,NA,NA,NA,NA,5,0,NA,NA,5,10,NA,1,1,NA,NA,NA,NA,1,NA,100,NA,100,NA,0,0,NA,NA,10,100,NA,NA,100,0,NA,2,NA,0,3,1,8,5.1,"10"
"1323","536291","010","0",NA,NA,1,1,1,13,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,60,NA,50,NA,20,NA,10,11,80,90,NA,70,NA,60,NA,2,80,50,3,1,8,5.1,"10"
"1324","536484","010","0",NA,"020",1,1,5,15,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,1,NA,1,NA,NA,NA,0,50,2,0,NA,50,NA,50,0,0,80,NA,NA,90,0,NA,2,NA,0,3,1,8,5.1,"10"
"1325","536484","020","0",NA,"010",5,5,1,15,0,1,0,NA,0,2,1,100,0,NA,NA,NA,NA,10,NA,1,NA,NA,NA,NA,0,NA,50,1,10,NA,10,NA,10,10,0,80,NA,80,NA,50,2,1,NA,NA,2,1,8,5.1,"10"
"1326","536856","010","0",NA,NA,1,1,1,17,0,1,75,NA,70,2,1,80,40,40,NA,80,80,NA,NA,1,NA,NA,NA,NA,30,NA,100,NA,100,NA,80,NA,30,30,30,80,NA,NA,75,50,2,1,NA,NA,2,1,8,5.1,"10"
"1327","536904","010","0",NA,"020",1,5,1,19,0,1,30,NA,2,2,2,100,60,0,NA,0,80,NA,80,1,NA,3,70,80,100,NA,90,NA,80,NA,100,NA,55,0,50,75,NA,NA,95,60,NA,2,10,40,2,1,8,5.1,"10"
"1328","536904","020","0",NA,"010",5,1,5,15,0,1,NA,NA,NA,NA,NA,80,40,40,NA,NA,NA,NA,90,1,NA,3,85,90,70,NA,80,NA,65,NA,80,NA,50,25,10,70,NA,NA,70,80,NA,2,60,25,2,1,8,5.1,"10"
"1329","536937","010","0",NA,"020",1,1,5,16,0,1,NA,NA,NA,NA,NA,10,10,0,NA,0,5,NA,5,1,NA,NA,NA,NA,5,NA,80,NA,50,NA,80,NA,10,5,0,5,NA,NA,NA,10,NA,2,5,5,3,1,8,5.1,"10"
"1330","536937","020","0",NA,"010",5,5,1,20,0,1,80,NA,10,2,2,90,90,80,NA,65,50,NA,50,1,1,NA,NA,NA,20,75,80,NA,75,NA,20,NA,10,5,25,85,NA,NA,85,65,NA,2,35,35,1,1,8,5.1,"10"
"1331","536964","010","0",NA,"020",5,1,5,17,1,1,NA,NA,NA,NA,NA,30,5,5,NA,50,80,NA,25,1,NA,1,NA,NA,10,10,80,NA,60,NA,30,NA,20,5,20,50,2,NA,60,998,NA,1,NA,NA,3,1,8,5.1,"10"
"1332","536964","020","0",NA,"010",1,5,1,19,0,1,7,NA,7,2,2,87,50,7,NA,7,97,NA,50,1,NA,1,NA,NA,7,0,100,NA,7,NA,10,NA,0,NA,50,100,NA,NA,100,67,NA,2,10,90,2,1,8,5.1,"10"
"1333","537304","010","0",NA,"020",5,1,5,18,0,1,NA,NA,NA,NA,NA,100,100,50,NA,20,80,NA,100,1,NA,1,NA,NA,80,100,90,NA,95,NA,20,NA,10,5,0,100,NA,NA,80,30,NA,2,0,60,2,2,8,5.1,"10"
"1334","537304","020","0",NA,"010",1,5,1,19,0,1,20,NA,0,2,2,98,80,50,NA,35,30,NA,70,1,NA,3,998,998,65,NA,80,NA,50,NA,40,NA,20,10,60,90,NA,NA,80,20,NA,2,10,40,2,1,8,5.1,"10"
"1335","537348","010","0",NA,"020",5,5,1,14,0,1,NA,NA,NA,NA,NA,50,20,10,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,50,2,10,NA,50,NA,80,70,30,50,2,NA,80,50,2,1,NA,NA,3,1,8,5.1,"10"
"1336","537348","020","0",NA,"010",1,1,5,17,0,1,NA,NA,NA,NA,NA,100,20,0,NA,5,0,NA,5,1,NA,NA,NA,NA,10,NA,80,NA,10,NA,100,NA,15,5,0,100,NA,NA,100,20,NA,2,15,20,3,1,8,5.1,"10"
"1337","537482","010","0",NA,"020",1,1,5,10,1,1,NA,NA,NA,NA,NA,80,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,50,2,10,NA,10,NA,0,NA,0,0,NA,NA,NA,998,NA,1,NA,NA,3,1,8,5.1,"10"
"1338","537574","010","0",NA,NA,1,1,1,19,0,1,10,NA,5,2,2,99,99,75,NA,5,50,NA,10,1,NA,1,NA,NA,10,NA,75,NA,50,NA,5,NA,2,1,25,70,NA,NA,70,60,NA,2,50,30,2,1,8,5.1,"10"
"1339","543419","010","0",NA,NA,1,1,1,14,1,1,998,NA,NA,1,NA,20,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0,NA,0,NA,100,NA,20,100,100,20,NA,20,NA,20,NA,2,100,NA,3,1,8,5.1,"10"
"1340","900001","010","0",NA,"020",1,5,1,12,0,1,NA,NA,NA,NA,NA,50,0,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,40,NA,30,NA,75,NA,50,50,0,75,NA,75,NA,50,2,1,NA,NA,3,1,4,5.1,"10"
"1341","900001","020","0",NA,"010",5,1,5,16,0,1,NA,NA,NA,NA,NA,3,3,3,NA,0,95,NA,100,1,NA,1,NA,NA,100,NA,80,NA,75,NA,0,0,NA,NA,0,50,2,NA,89,25,NA,2,15,30,3,1,4,5.1,"10"
"1342","900007","010","0",NA,"020",5,5,1,18,0,1,0,NA,0,2,1,0,NA,NA,0,15,30,NA,20,1,NA,1,NA,NA,5,20,100,NA,100,NA,0,10,NA,NA,0,20,NA,NA,10,5,NA,2,10,5,2,1,7,5.1,"10"
"1343","900007","020","0",NA,"010",1,1,5,14,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,100,0,1,NA,1,NA,NA,NA,5,100,NA,100,NA,50,NA,0,NA,0,100,NA,NA,100,10,NA,2,10,10,3,2,7,5.1,"10"
"1344","900089","010","0",NA,NA,1,1,1,18,0,1,10,NA,0,2,2,50,10,0,NA,0,80,NA,100,1,NA,1,NA,NA,50,NA,100,NA,100,NA,20,NA,0,NA,0,100,NA,NA,100,50,1,2,50,50,2,1,5,5.1,"10"
"1345","900348","010","0",NA,"020",1,5,1,19,0,1,20,NA,10,2,2,100,50,0,NA,50,50,NA,80,1,NA,3,NA,75,90,NA,50,1,20,NA,100,NA,10,0,50,20,NA,NA,10,10,NA,2,10,10,2,1,7,5.1,"10"
"1346","900348","020","0",NA,"010",5,1,5,17,0,1,NA,NA,NA,NA,NA,25,10,1,NA,10,5,NA,30,1,NA,3,20,40,5,NA,50,1,15,NA,40,NA,35,20,70,50,1,NA,50,60,NA,2,2,25,2,1,7,5.1,"10"
"1347","900360","010","0",NA,"020",1,5,1,12,3,1,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,998,NA,1,NA,NA,NA,NA,NA,NA,100,NA,100,NA,50,NA,1,1,0,998,NA,10,NA,5,NA,2,5,6,3,2,4,5.1,"10"
"1348","900360","020","0",NA,"010",5,1,5,14,0,1,NA,NA,NA,NA,NA,5,0,NA,NA,0,80,NA,0,1,NA,1,NA,NA,NA,50,70,NA,50,NA,5,NA,0,NA,0,80,NA,NA,80,0,NA,2,NA,0,2,1,5,5.1,"10"
"1349","900486","010","0",NA,"020",1,5,1,18,0,1,40,NA,10,2,1,80,0,NA,NA,5,85,NA,40,1,NA,3,35,40,25,NA,100,NA,90,NA,10,NA,10,5,10,80,NA,NA,50,30,NA,2,20,60,2,1,6,5.1,"10"
"1350","900486","020","0",NA,"010",5,1,5,16,0,1,NA,NA,NA,NA,NA,100,100,0,NA,0,80,NA,50,1,NA,1,NA,NA,0,NA,80,NA,75,NA,25,NA,10,10,80,40,NA,NA,50,50,2,1,NA,NA,3,1,6,5.1,"10"
"1351","900571","010","0",NA,"020",1,5,1,19,0,1,70,NA,10,2,1,100,100,50,NA,35,40,NA,30,1,NA,3,28,33,20,NA,100,NA,60,NA,20,NA,10,0,0,50,1,NA,50,40,NA,2,60,40,2,1,5,5.1,"10"
