"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MY005","MY006","MY007","MY008","MY009","MY010","MY011","MY012","MY013","MY014","MY015","MY016","MY017","MY018","MY019","MY020","MY021","MY022","MY023","MY024","MY025","MY026","MY027","MY028","MY029","MY030","MY031","MY032","MY033","MY034","MY035","MY036","MY037","MY038","MY039","MY040","MY041","MY042","MY043","MY044","MY045","MY046","MY047","MY048","MY049","MY050","MY051","MY052","MY053","MY054","MY055","MY056","MY057","MY058","MY059","MY060","MY061","MY062","MY063","MY064","MY065","MY066","MY067","MY068","MY069","MY070","MY071","MY072","MY073","MY074","MY075","MY076","MY077","MY078","MY079","MY080","MY081","MVDATE","MVERSION","year"
"474","082562","011","0","0","010",1,5,5,283.64,58.084,538.141,854.437,NA,52.795,22.188,18.767,92.249,21.693,115.703,293.85,24.675,NA,NA,NA,NA,NA,NA,NA,1.803,116.244,34.369,65.937,92.484,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.527,23.074,22.609,NA,NA,NA,24.303,19.537,35.556,NA,NA,NA,NA,NA,NA,256.306,NA,23.384,380.027,NA,1.635,88.456,NA,NA,367.817,NA,828.034,352.719,NA,NA,NA,24.193,NA,297.223,83.883,4185.953,7,5.1,"10"
"475","082703","010","0","0","040",1,5,1,221.962,68.841,829.328,1327.73,NA,53.567,24.539,16.846,60.149,17.065,93.365,197.514,5.832,83.592,7.44,6.225,33.15,18.237,14.123,79.175,1.604,148.487,16.75,60.996,86.655,58.063,39.461,110.889,229.293,NA,NA,NA,NA,NA,NA,63.635,62.699,71.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.751,NA,54.261,424.567,164.697,3.721,220.17,NA,NA,42.627,NA,1157.074,413.134,1233.638,55.88,NA,119.796,NA,427.146,140.512,6916.846,8,5.1,"10"
"476","082703","040","0","0","010",5,1,5,110.671,42.805,409.202,577.976,NA,46.924,21.371,53.173,34.814,15.588,23.096,113.494,23.768,NA,NA,NA,NA,NA,NA,NA,1.249,68.37,14.56,54.97,71.106,47.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.656,11.087,22.905,NA,NA,NA,NA,NA,NA,21.461,36.594,41.363,NA,NA,NA,202.289,306.676,33.315,214.837,NA,1.288,1215.556,NA,NA,35.106,NA,583.611,402.423,NA,NA,NA,127.221,NA,291.991,102.379,4476.927,8,5.1,"10"
"477","082825","020","0","0",NA,1,1,1,573.518,98.974,565.229,751.382,NA,55.355,22.667,29.907,78.287,20.667,26.229,168.533,19.246,53.539,13.451,9.576,15.59,14.108,23.138,75.863,1.94,59.263,20.278,39.548,57.079,64.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.195,15.683,15.668,NA,NA,NA,NA,NA,NA,17.135,37.916,54.499,NA,NA,NA,227.236,403.253,23.088,373.265,177.532,2963.643,60.883,NA,NA,67.986,NA,750.015,386.248,837.109,92.956,NA,109.485,148.761,567.184,468.295,9870.1,7,5.1,"10"
"478","082849","010","0","0",NA,1,1,1,385.631,75.616,809.141,828.737,NA,59.534,21.963,34.751,94.143,19.715,34.341,227.831,53.118,71.614,5.801,4.473,6.656,6.986,9.544,33.46,1.862,36.592,24.843,62.434,91.285,78.521,28.772,35.613,22.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.774,27.373,22.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.845,977.617,32.817,690.389,75.685,3189.566,131.267,NA,NA,46.148,NA,817.149,256.566,431.951,34.644,NA,69.663,NA,715.458,609.398,11164.108,7,5.1,"10"
"479","082857","010","0","0",NA,1,1,1,258.504,121.872,684.372,899.654,NA,68.063,21.947,30.021,64.902,22.964,43.872,191.492,33.284,85.157,7.54,5.863,9.582,9.348,18.858,51.191,2.795,89.645,24.857,55.698,76.961,88.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.197,24.569,13.389,NA,NA,NA,16.165,13.343,14.859,NA,NA,NA,NA,NA,NA,282.382,412.721,35.298,467.457,306.224,2.353,64.707,NA,NA,60.089,NA,638.927,325.131,515.843,32.045,NA,20.893,NA,243.94,52.406,5146.915,7,5.1,"10"
"480","082909","010","0","0","040",5,5,1,77.635,76.288,688.511,954.117,NA,49.246,21.565,21.204,113.965,20.757,30.573,216.055,26.709,72.253,12.085,10.583,20.993,7.067,18.313,69.041,5.467,72.556,21.991,25.557,46.67,108.975,79.94,52.119,95.191,16.339,9.872,17.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.06,NA,16.169,371.674,214.869,3439.238,272.327,NA,NA,85.547,NA,1329.898,376.752,1180.006,449.431,NA,42.381,29.321,553.504,241.443,10856.952,2,5.1,"10"
"481","082909","040","0","0","010",1,1,5,377.579,112.994,425.767,655.776,NA,49.661,22.134,23.74,59.946,16.367,23.393,145.582,28.086,NA,NA,NA,NA,NA,NA,NA,8.248,63.12,15.421,62.909,87.99,45.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.576,12.971,15.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.549,26.436,73.786,255.301,320.325,218.441,282.913,NA,3369.478,954.438,NA,NA,35.577,NA,577.385,332.19,NA,NA,NA,25.467,NA,394.381,254.526,9061.863,2,5.1,"10"
"482","082965","010","0","0","020",1,1,1,271.29,66.347,737.565,1034.273,NA,58.507,21.227,43.088,53.001,27.835,104.086,260.283,38.873,87.601,16.704,9.078,8.382,8.037,10.659,52.86,5.951,87.786,33.841,46.193,66.364,59.324,94.472,46.434,39.551,32.685,33.664,44.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.606,381.725,30.111,269.615,144.8,2.15,76.228,NA,NA,26.239,NA,652.69,342.53,920.709,60.322,NA,29.558,NA,246.077,62.767,5365.669,7,5.1,"10"
"483","082965","020","0","0","010",5,5,5,82.472,53.121,483.367,803.36,NA,49.991,21.68,31.978,62.03,20.103,35.114,172.044,32.878,87.45,6.993,19.799,8.388,15.886,11.374,62.44,3.239,58.423,19.732,52.757,71.239,57.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.134,36.875,23.878,21.246,23.127,52.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.876,NA,39.368,315.129,NA,1.274,60.697,NA,NA,28.792,NA,547.313,281.602,NA,NA,NA,92.089,NA,160.255,57.925,3009.85,7,5.1,"10"
"484","083181","010","0","0","020",5,1,1,202.658,46.491,808.208,793.162,NA,45.24,23.119,24.677,64.094,35.96,33.353,175.306,22.497,60.018,5.892,4.898,5.032,17.655,8.903,42.38,1.062,54.758,17.747,56.844,75.443,56.108,74.844,63.379,52.941,10.841,17.606,15.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.159,463.84,58.026,524.072,719.745,1.477,110.377,NA,NA,55.245,NA,893.054,381.566,1211.9,362.606,NA,74.287,NA,380.81,91.402,7186.316,7,5.1,"10"
"485","083181","020","0","0","010",1,5,5,255.441,58.045,430.303,976.245,NA,44.084,22.698,70.136,36.62,17.08,22.291,151.645,55.917,73.891,5.702,6.564,10.304,9.458,6.295,38.323,3.388,44.832,18.807,63.418,98.149,44.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.483,18.8,56.232,NA,NA,NA,NA,NA,NA,36.468,108.057,123.106,NA,NA,NA,429.099,NA,30.498,204.084,NA,1.387,702.711,NA,NA,84.217,NA,651.076,257.232,NA,NA,NA,127.988,NA,121.451,48.401,3952.773,7,5.1,"10"
"486","083494","010","0","0","020",1,5,1,391.023,74.878,579.64,974.672,NA,67.869,23.167,24.739,60.894,23.305,41.012,176.274,23.649,98.237,10.821,6.774,25.104,11.07,12.606,66.375,8.495,93.397,22.047,27.903,70.206,80.14,25.595,54.951,75.709,NA,NA,NA,NA,NA,NA,26.835,45.031,37.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.913,NA,322.341,393.485,119.333,3206.874,235.491,NA,NA,77.635,NA,769.099,281.726,571.301,32.239,NA,131.29,NA,431.334,136.377,9203.943,7,5.1,"10"
"487","083494","020","0","0","010",5,1,5,272.44,64.761,598.915,890.156,NA,57.046,22.93,19.961,71.275,22.975,31.29,221.463,18.171,63.227,11.095,10.275,16.204,27.159,28.503,93.236,3.545,48.398,23.637,61.943,85.843,51.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.291,43.619,31,NA,NA,NA,NA,NA,NA,21.512,29.67,66.082,NA,NA,NA,274.507,326.849,30.385,343.298,NA,2923.034,154.049,NA,NA,31.737,NA,1007.622,296.539,NA,NA,NA,104.503,NA,343.811,147.523,8426.415,7,5.1,"10"
"488","084101","010","0","0","020",5,5,5,85.109,38.624,335.826,NA,10.051,175.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.571,223.898,NA,1.056,90.917,NA,NA,21.361,NA,555.442,NA,NA,NA,NA,20.398,NA,109.223,80.949,1779.961,7,5.1,"10"
"489","084101","020","0","0","010",1,1,1,297.823,60.796,500.368,1025.24,NA,48.789,21.152,38.309,53.248,15.984,29.045,161.842,41.813,53.315,10.999,7.992,31.567,20.573,33.933,105.064,2.015,104.943,20.148,61.626,80.43,114.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.457,49.122,42.894,13.394,13.167,31.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.381,518.135,16.842,196.418,147.48,2.168,70.991,NA,NA,22.483,NA,951.175,385.998,1372.575,132.188,NA,65.693,NA,157.112,79.56,6006.628,7,5.1,"10"
"490","084137","010","0","0","020",5,5,5,95.657,103.881,710.126,942.299,NA,63.876,21.302,15.118,82.145,30.931,34.249,189.491,18.754,65.786,15.075,11.132,11.104,11.001,35.012,83.324,2.053,99.566,22.152,43.065,62.906,130.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.525,56.606,39.929,20.265,19.351,37.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.877,NA,19.998,326.987,NA,0.95,712.265,NA,NA,43.33,NA,849.748,378.337,NA,NA,NA,90.739,NA,143.243,62.044,4481.962,7,5.1,"10"
"491","084137","020","0","0","010",1,1,1,409.817,136.738,617.447,998.414,NA,53.52,21.982,39.79,74.48,20.92,33.427,243.518,80.392,87.939,7.947,6.489,11.938,20.868,12.521,59.763,1.439,128.804,32.549,60.595,97.379,68.918,32.058,38.52,57.001,21.122,18.203,28.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.28,462.421,295.111,262.736,130.44,0.984,643.479,NA,NA,36.805,NA,683.4,370.681,841.608,27.533,NA,36.447,NA,296.175,57.967,6311.713,7,5.1,"10"
"492","084311","020","1","1","021",1,1,1,212.538,30.916,555.778,742.325,NA,34.484,22.014,12.109,81.051,15.014,24.488,155.205,17.453,71.421,7.004,7.176,10.228,11.07,19.761,55.239,1.821,46.906,15.845,37.025,63.338,73.324,48.662,62.225,17.74,27.385,34.264,16.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.788,144.311,17.143,214.786,90.193,2.13,51.269,NA,NA,732.626,NA,658.611,257.468,979.969,65.591,NA,41.406,159.233,196.813,56.897,5217.093,5,5.1,"10"
"493","084311","021","1","1","020",5,5,5,70.195,48.014,381.905,520.962,NA,39.308,21.596,20.368,53.129,13.94,26.339,141.423,19.845,NA,NA,NA,NA,NA,NA,NA,1.056,51.24,26.286,36.521,58.472,60.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.624,14.962,20.04,NA,NA,NA,19.111,32.42,17.216,NA,NA,NA,NA,NA,NA,187.499,NA,21.838,227.418,NA,1.804,1973.82,NA,NA,32.065,NA,381.223,255.788,NA,NA,NA,100.968,NA,188.066,48.296,4257.961,7,5.1,"10"
"494","084317","020","0","0","030",5,5,5,78.021,56.763,589.838,747.789,NA,50.98,22.235,22.083,55.346,20.523,19.275,142.532,24.946,72.518,6.703,3.582,7.279,3.755,5.508,26.827,1.768,49.034,20.559,35,59.256,42.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.555,30.961,31.801,NA,NA,NA,NA,NA,NA,26.087,30.79,41.107,NA,NA,NA,300.556,NA,19.181,265.277,NA,129.036,1615.183,NA,NA,26.337,NA,637.359,272.13,NA,NA,NA,71.816,NA,249.89,178.963,5601.078,7,5.1,"10"
"495","084317","030","0","0","020",1,1,1,275.198,98.836,509.892,512.373,NA,37.578,22.757,27.08,47.679,17.976,18.14,127.114,24.921,NA,NA,NA,NA,NA,NA,NA,1.587,52.281,16.981,61.508,81.268,41.236,27.211,29.796,17.257,NA,NA,NA,8.714,6.249,32.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.708,255.902,455.247,250.947,128.993,1494.631,1172.168,NA,NA,46.697,NA,653.75,439.782,611.546,70.482,NA,81.522,NA,251.414,104.364,7884.948,7,5.1,"10"
"496","084567","010","0","0",NA,1,1,1,604.471,96.238,611.475,789.058,NA,56.666,22.124,19.113,77.33,36.996,21.771,221.53,33.868,86.749,14.386,10.431,8.872,12.164,11.407,57.26,3.224,91.399,51.565,34.415,55.389,77.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.149,13.268,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.132,17.364,16.344,175.604,592.52,24.672,467.063,59.261,83.084,157.452,NA,NA,86.538,NA,660.334,406.003,699.51,35.766,NA,63.681,NA,514.25,150.558,6116.21,7,5.1,"10"
"497","084601","040","0","0",NA,1,1,1,422.516,120.125,1311.164,776.04,NA,108.489,21.539,65.273,93.786,26.445,38.088,238.527,51.972,NA,NA,NA,NA,NA,NA,NA,6.363,39.68,25.269,60.79,83.315,83.147,26.174,19.628,29.54,14.495,15.885,23.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.854,712.522,39.383,375.491,NA,2.835,56.929,NA,NA,123.702,NA,1293.643,428.062,622.632,31.396,180.351,105.63,NA,101.119,306.207,7032.02,7,5.1,"10"
"498","084614","010","0","0",NA,1,1,1,332.845,162.568,512.353,NA,9.117,319.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.439,2.869,547.237,285.43,1.911,139.258,NA,NA,62.856,NA,659.109,NA,330.074,34.501,NA,38.382,NA,6.305,132.871,3651.063,7,5.1,"10"
"499","085096","020","0","0","021",1,1,1,343.144,108.572,511.185,856.777,NA,49.843,22.482,27.971,77.132,23.995,56.712,208.119,20.836,83.758,7.773,10.055,8.039,17.347,31.131,74.345,2.12,57.349,25.056,46.193,68.775,105.891,34.399,33.711,29.963,27.9,13.77,16.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.015,304.499,24.162,366.707,148.697,1.989,72.934,NA,NA,29.07,NA,738.296,319.794,494.57,26.419,NA,67.363,NA,155.096,62.105,4640.684,7,5.1,"10"
"500","085920","010","0","0","040",5,1,1,294.78,81.692,603.772,833.338,NA,55.683,21.243,24.125,70.115,22.694,36.194,177.643,22.837,80.036,12.317,10.678,8.29,8.577,21.417,61.279,4.404,58.17,22.028,55.772,89.537,123.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.395,20.977,19.675,NA,NA,NA,18.452,24.78,13.389,NA,NA,NA,NA,NA,NA,261.218,428.68,57.954,289.64,199.453,1.534,178.228,NA,NA,193.952,NA,840.85,330.762,458.111,77.197,NA,108.975,NA,279.395,155.46,5444.325,8,5.1,"10"
"501","085920","040","0","0","010",1,5,5,240.416,34.701,565.701,521.401,NA,46.425,21.918,16.245,100.708,38.448,32.768,215.255,18.09,80.042,10.37,6.116,5.979,8.52,5.049,36.034,2.825,41.467,25.241,19.1,46.159,15.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.031,NA,69.476,376.038,NA,1.43,104.379,NA,NA,140.405,NA,496.317,246.965,NA,NA,NA,139.852,NA,216.755,108.214,3294.824,8,5.1,"10"
"502","085991","010","0","0","040",1,1,1,279.85,138.77,741.061,684.267,NA,44.518,21.157,55.684,73.115,14.671,21.523,153.161,29.917,51.235,6.942,3.694,9.233,5.562,10.201,35.632,1.182,48.132,12.294,66.396,81.509,73.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.877,22.59,19.834,NA,NA,NA,21.346,20.764,14.244,NA,NA,NA,NA,NA,NA,192.057,614.746,17.24,249.308,254.105,776.086,596.042,NA,NA,21.518,NA,583.483,253.627,811.536,121.181,NA,234.038,235.024,324.244,297.895,7764.35,7,5.1,"10"
"503","085991","040","0","0","010",5,5,5,46.649,32.539,307.321,NA,8.502,16.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.284,152.094,NA,1.015,240.635,NA,NA,27.746,NA,418.844,NA,NA,NA,NA,69.052,NA,98.844,105.623,1900.172,7,5.1,"10"
"504","086056","020","0","0",NA,1,1,1,572.671,152.596,1383.319,1420.975,NA,76.332,22.571,64.714,71.94,93.487,96.798,424.193,117.395,120.028,19.676,19.577,17.725,21.192,19.304,97.474,5.067,215.952,29.31,70.413,102.37,113.424,46.146,32.4,28.36,25.962,21.344,24.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.274,938.333,102.264,837.692,263.968,1031.228,161.252,NA,NA,50.996,NA,1488.011,396.038,748.346,83.56,NA,38.674,NA,284.514,879.626,10844.513,7,5.1,"10"
"505","086102","010","0","0","040",5,5,1,2014.728,77.095,730.194,1047.638,NA,98.392,22.549,57.853,59.828,21.121,28.994,179.536,44.812,116.785,17.006,17.839,23.044,27.952,24.56,110.401,5.68,69.433,19.377,68.366,99.736,95.414,27.598,27.382,52.864,NA,NA,NA,NA,NA,NA,25.678,27.113,31.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.273,NA,53.869,652.596,293.483,2528.474,776.753,NA,NA,53.102,NA,678.01,416.662,1142.522,112.482,NA,138.094,NA,454.033,227.593,11846.877,7,5.1,"10"
"506","086102","040","0","0","010",1,1,5,760.923,87.789,838.107,1258.005,NA,72.597,21.939,61.662,65.631,29.475,52.68,225.395,46.161,82.878,10.438,8.556,26.933,19.639,17.233,82.799,2.55,84.661,27.46,63.972,102.566,112.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.623,33.233,49.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.965,104.897,87.424,520.958,414.675,384.648,622.476,NA,3408.551,316.488,NA,NA,107.34,NA,1156.892,444.729,NA,NA,NA,166.465,NA,484.818,319.876,11517.398,7,5.1,"10"
"507","086117","010","0","0",NA,1,1,1,666.957,118.675,711.426,NA,19.409,315.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.949,46.537,672.811,160.553,4.083,88.817,NA,NA,28.203,NA,1094.621,NA,855.993,42.484,293.766,213.123,NA,267.745,210.862,6451.506,5,5.1,"10"
"508","086307","010","0","0","020",1,5,1,287.319,30.537,587.473,825.66,NA,52.004,22.016,12.974,50.272,22.848,26.072,141.516,19.943,58.85,13.662,6.294,21.338,19.612,22.001,82.907,1.305,74.553,21.263,61.138,87.03,64.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21,30.479,49.379,NA,NA,NA,NA,NA,NA,30.474,36.953,44.525,NA,NA,NA,292.505,NA,452.362,253.884,225.362,1.269,883.257,NA,NA,39.018,NA,688.899,355.342,756.678,27.325,NA,95.096,NA,270.533,88.235,5871.89,7,5.1,"10"
"509","086307","020","0","0","010",5,1,5,243.267,35.687,896.274,890.394,NA,54.171,21.682,23.597,74.9,22.342,29.054,186.339,35.749,87.994,7.321,4.666,5.424,12.061,16.765,46.237,2.177,46.843,22.685,32.417,51.91,73.343,34.848,48.086,31.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.247,39.914,92.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.444,503.798,20.496,296.931,NA,1.429,184.104,NA,NA,21.967,NA,786.986,389.208,NA,NA,NA,28.51,NA,139.434,63.993,4504.811,7,5.1,"10"
"510","086354","010","0","0","011",5,1,1,292.495,84.476,620.163,662.878,NA,53.103,21.107,20.234,75.985,20.925,20.094,162.335,25.923,70.939,9.892,8.432,11.85,6.901,7.497,44.572,1.828,39.436,19.408,22.771,43.376,77.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.116,29.355,24.997,13.378,12.396,25.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.948,452.91,27.743,363.117,137.002,1.234,139.255,NA,NA,195.186,NA,917.966,353.719,511.821,27.928,NA,87.276,NA,297.752,72.494,5249.756,7,5.1,"10"
"511","086354","011","0","0","010",1,5,5,359.065,60.857,795.885,772.217,NA,52.698,21.049,24.923,78.328,24.101,38.96,197.649,29.392,NA,NA,NA,NA,NA,NA,NA,1.658,149.196,25.08,61.187,82.665,74.255,28.316,31.051,32.513,42.736,15.532,17.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.379,NA,30.185,312.022,NA,2.115,85.675,NA,NA,581.669,NA,972.242,300.412,NA,NA,NA,107.139,NA,145.284,61.356,4589.178,7,5.1,"10"
"512","086473","010","0","0","020",1,1,1,749.193,68.466,678.98,919.017,NA,59.392,44.771,20.908,85.104,24.208,30.939,185.785,21.97,96.59,8.77,6.45,20.967,8.841,7.456,52.484,3.297,78.926,20.547,56.933,73.246,62.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.175,20.064,35.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.003,53.061,58.96,303.618,1094.223,45.696,302.242,227.61,2.074,102.898,NA,NA,77.853,NA,892.513,352.254,1108.467,68.423,NA,58.627,NA,143.557,135.615,7033.985,7,5.1,"10"
"513","086473","020","0","0","010",5,5,5,166.634,71.137,685.771,NA,23.651,428.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.529,662.035,NA,2.595,149.787,NA,NA,53.38,NA,1594.433,NA,NA,NA,NA,125.308,NA,151.73,134.98,4321.223,7,5.1,"10"
"514","086506","020","0","0","030",1,5,5,345.186,76.026,1044.087,905.816,NA,56.422,21.574,21.06,122.687,20.848,37.799,226.611,20.449,82.182,9.665,6.261,10.84,7.847,13.544,48.157,2.905,171.807,18.846,59.405,77.951,57.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.505,26.718,14.528,NA,NA,NA,11.465,11.133,12.017,NA,NA,NA,NA,NA,NA,197.147,NA,36.853,416.321,NA,3296.394,171.057,NA,NA,26.301,NA,618.378,275.841,NA,NA,NA,92.823,NA,424.092,296.335,8445.372,5,5.1,"10"
"515","086506","030","0","0","020",5,1,1,484.289,99.792,952.555,1102.93,NA,79.595,23.128,62.47,98.935,20.93,54.217,235.118,36.468,73.776,8.062,13.598,19.053,20.736,31.605,93.054,3.869,63.14,21.622,62.039,84.114,67.949,48.032,129.532,69.045,NA,NA,NA,29.872,14.597,25.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.666,483.235,81.626,561.881,435.325,3131.784,269.043,NA,NA,278.196,NA,1058.3,722.235,1271.581,60.476,NA,232.594,NA,470.846,494.602,12608.958,7,5.1,"10"
"516","086614","010","0","0","040",5,5,5,150.53,51.516,861.123,992.688,NA,52.979,22.713,24.18,90.853,23.679,37.729,209.254,30.376,79.819,8.769,7.267,11.503,21.624,20.289,69.452,2.424,78.652,22.848,69.294,92.172,62.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.007,43.477,92.898,NA,NA,NA,NA,NA,NA,28.947,52.672,55.862,NA,NA,NA,361.043,NA,55.764,469.349,NA,2364.3,69.773,NA,NA,66.159,NA,517.209,300.661,NA,NA,NA,76.309,NA,53.203,425.82,6789.925,7,5.1,"10"
"517","086614","040","0","0","010",1,1,1,268.229,42.159,554.072,717.032,NA,55.658,22.568,19.658,76.994,25.695,46.25,205.618,28.758,NA,NA,NA,NA,NA,NA,NA,7.122,77.619,24.608,64.695,87.866,56.822,45.439,33.063,29.345,NA,NA,NA,20.818,12.661,42.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.923,485.62,42.725,392.573,300.924,2606.001,180.652,NA,NA,230.978,NA,458.104,240.979,430.89,39.835,NA,64.057,NA,62.289,352.668,7808.969,7,5.1,"10"
